Date,2026-08-06,Net Asset,309299251547.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台積電,12134000.0,9.28%,2365.0,28696910000.0,0.0,0.0
2383,台光電,4863000.0,8.34%,5305.0,25798215000.0,0.0,0.0
2454,聯發科,5448000.0,6.9%,3920.0,21356160000.0,0.0,0.0
3037,欣興,20210000.0,6.36%,973.0,19664330000.0,0.0,0.0
3017,奇鋐,5801000.0,5.51%,2940.0,17054940000.0,0.0,0.0
6669,緯穎,2708000.0,5.49%,6265.0,16965620000.0,0.0,0.0
2345,智邦,6419000.0,5.0%,2410.0,15469790000.0,0.0,0.0
6223,旺矽,2443000.0,4.98%,6300.0,15390900000.0,0.0,0.0
2327,國巨*,25437000.0,4.69%,570.0,14499090000.0,0.0,0.0
3665,貿聯-KY,5130848.0,3.93%,2370.0,12160109760.0,0.0,0.0
2308,台達電,6505000.0,3.53%,1680.0,10928400000.0,573000.0,962640000.0
2303,聯電,87718000.0,3.45%,121.5,10657737000.0,0.0,0.0
3653,健策,2375000.0,3.42%,4450.0,10568750000.0,0.0,0.0
8046,南電,9519000.0,3.4%,1105.0,10518495000.0,0.0,0.0
3711,日月光投控,17439000.0,3.35%,595.0,10376205000.0,0.0,0.0
6274,台燿,5499000.0,2.72%,1530.0,8413470000.0,0.0,0.0
5274,信驊,454900.0,2.46%,16750.0,7619575000.0,0.0,0.0
2368,金像電,5000000.0,1.59%,985.0,4925000000.0,-556000.0,-547660000.0
6805,富世達,2053000.0,1.17%,1760.0,3613280000.0,96000.0,168960000.0
8210,勤誠,2497000.0,1.0%,1235.0,3083795000.0,200000.0,247000000.0
2449,京元電子,11295450.0,0.91%,249.0,2812567050.0,0.0,0.0
6187,萬潤,1334000.0,0.51%,1175.0,1567450000.0,0.0,0.0
4979,華星光,1874000.0,0.3%,488.0,914512000.0,0.0,0.0
2360,致茂,472000.0,0.3%,1975.0,932200000.0,0.0,0.0
1590,亞德客-KY,528000.0,0.27%,1560.0,823680000.0,0.0,0.0
8996,高力,712000.0,0.26%,1135.0,808120000.0,0.0,0.0
4958,臻鼎-KY,1682000.0,0.26%,482.0,810724000.0,0.0,0.0
6510,精測,261000.0,0.24%,2835.0,739935000.0,0.0,0.0
6278,台表科,3250000.0,0.17%,162.5,528125000.0,0.0,0.0
6271,同欣電,2224000.0,0.14%,192.0,427008000.0,0.0,0.0
2408,南亞科,940000.0,0.14%,459.0,431460000.0,0.0,0.0
2049,上銀,1080000.0,0.13%,362.0,390960000.0,0.0,0.0
6191,精成科,3988000.0,0.11%,84.9,338581200.0,0.0,0.0
3376,新日興,1741000.0,0.11%,188.5,328178500.0,0.0,0.0
3264,欣銓,1508000.0,0.1%,211.5,318942000.0,0.0,0.0
6515,穎崴,23000.0,0.05%,6775.0,155825000.0,-70000.0,-474250000.0
4966,譜瑞-KY,140000.0,0.03%,605.0,84700000.0,0.0,0.0
2002,中鋼,5163000.0,0.03%,19.0,98097000.0,0.0,0.0
8358,金居,1000.0,0.0%,384.0,384000.0,0.0,0.0
3661,世芯-KY,1000.0,0.0%,3660.0,3660000.0,0.0,0.0
3443,創意,1000.0,0.0%,4480.0,4480000.0,0.0,0.0
2439,美律,1000.0,0.0%,80.2,80200.0,0.0,0.0
3008,大立光,1000.0,0.0%,4625.0,4625000.0,0.0,0.0
2382,廣達,1000.0,0.0%,302.0,302000.0,0.0,0.0
3533,嘉澤,1000.0,0.0%,1970.0,1970000.0,0.0,0.0
6488,環球晶,1000.0,0.0%,872.0,872000.0,0.0,0.0
2313,華通,1000.0,0.0%,220.5,220500.0,0.0,0.0
8150,南茂,1000.0,0.0%,86.9,86900.0,0.0,0.0
2317,鴻海,1000.0,0.0%,264.5,264500.0,0.0,0.0
5347,世界,1000.0,0.0%,151.5,151500.0,0.0,0.0
2481,強茂,5000.0,0.0%,139.0,695000.0,0.0,0.0
