Date,2026-09-16,Net Asset,76376028157.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台灣積體,3800000.0,11.841%,2380.0,9044000000.0,0.0,0.0
2383,台光電子,1380000.0,9.188%,5085.0,7017300000.0,0.0,0.0
2408,南亞科技,13800000.0,8.899%,492.5,6796500000.0,0.0,0.0
2059,川湖科技,500000.0,7.885%,12045.0,6022500000.0,0.0,0.0
3037,欣興電子,5100000.0,6.417%,961.0,4901100000.0,0.0,0.0
2454,聯發科技,1080000.0,6.406%,4530.0,4892400000.0,80000.0,362400000.0
2327,國巨股份,7500000.0,5.263%,536.0,4020000000.0,0.0,0.0
3017,奇鋐科技,1250000.0,5.196%,3175.0,3968750000.0,0.0,0.0
8046,南亞電路,3300000.0,4.774%,1105.0,3646500000.0,0.0,0.0
3189,景碩科技,4250000.0,4.563%,820.0,3485000000.0,0.0,0.0
6669,緯穎科技,1500020.0,4.252%,2165.0,3247543300.0,0.0,0.0
5274,信驊科技,140500.0,3.357%,18250.0,2564125000.0,0.0,0.0
3081,聯亞光電,900000.0,3.305%,2805.0,2524500000.0,0.0,0.0
6223,旺矽科技,450000.0,3.299%,5600.0,2520000000.0,0.0,0.0
3026,禾伸堂企,2700000.0,2.729%,772.0,2084400000.0,0.0,0.0
2345,智邦科技,1100000.0,2.650%,1840.0,2024000000.0,0.0,0.0
6274,台燿科技,1400000.0,2.594%,1415.0,1981000000.0,-100000.0,-141500000.0
7769,鴻勁精密,250000.0,2.005%,6125.0,1531250000.0,0.0,0.0
3653,健策精密,290000.0,1.990%,5240.0,1519600000.0,-50000.0,-262000000.0
3711,日月光投,2500000.0,1.980%,605.0,1512500000.0,0.0,0.0
3008,大立光電,1000.0,0.008%,6225.0,6225000.0,0.0,0.0
2382,廣達電腦,9000.0,0.004%,340.5,3064500.0,0.0,0.0
2317,鴻海精密,9000.0,0.003%,248.0,2232000.0,0.0,0.0
2603,長榮海運,9000.0,0.003%,239.0,2151000.0,0.0,0.0
2360,致茂電子,1000.0,0.003%,2090.0,2090000.0,0.0,0.0
3665,貿聯-KY,1000.0,0.003%,1995.0,1995000.0,0.0,0.0
8299,群聯電子,1000.0,0.003%,1985.0,1985000.0,0.0,0.0
2308,台達電子,1000.0,0.002%,1710.0,1710000.0,0.0,0.0
3231,緯創資通,9000.0,0.002%,183.0,1647000.0,0.0,0.0
5347,世界先進,9000.0,0.002%,158.0,1422000.0,0.0,0.0
2881,富邦金融,9000.0,0.002%,153.0,1377000.0,0.0,0.0
2303,聯華電子,9000.0,0.002%,142.0,1278000.0,0.0,0.0
2882,國泰金融,9000.0,0.001%,112.5,1012500.0,0.0,0.0
2357,華碩電腦,1000.0,0.001%,939.0,939000.0,0.0,0.0
2379,瑞昱半導,1000.0,0.001%,720.0,720000.0,0.0,0.0
2885,元大金融,9360.0,0.001%,69.4,649584.0,0.0,0.0
2891,中國信託,9000.0,0.001%,70.8,637200.0,0.0,0.0
3044,健鼎科技,1000.0,0.001%,504.0,504000.0,0.0,0.0
2884,玉山金融,9000.0,0.001%,46.45,418050.0,0.0,0.0
2886,兆豐金融,9000.0,0.001%,50.9,458100.0,0.0,0.0
2887,台新新光,9000.0,0.001%,44.4,399600.0,0.0,0.0
2890,永豐金融,9000.0,0.001%,45.3,407700.0,0.0,0.0
2880,華南金融,9090.0,0.001%,47.35,430411.5,0.0,0.0
2883,凱基金融,9000.0,0.000%,39.15,352350.0,0.0,0.0
2449,京元電子,1450.0,0.000%,261.5,379175.0,0.0,0.0
2313,華通電腦,1253.0,0.000%,225.0,281925.0,0.0,0.0
2912,統一超商,1000.0,0.000%,215.0,215000.0,0.0,0.0
3036,文曄科技,1000.0,0.000%,191.0,191000.0,0.0,0.0
2412,中華電信,1000.0,0.000%,143.5,143500.0,0.0,0.0
1216,統一企業,1000.0,0.000%,74.5,74500.0,0.0,0.0
