Date,2026-05-06,Net Asset,44609339638.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台積電,1659000.0,8.37%,2250.0,3732750000.0,43000.0,96750000.0
5536,聖暉*,3502000.0,6.88%,877.0,3071254000.0,0.0,0.0
6669,緯穎,513000.0,5.72%,4970.0,2549610000.0,0.0,0.0
2383,台光電,489000.0,5.43%,4950.0,2420550000.0,12000.0,59400000.0
3105,穩懋,4118000.0,4.62%,500.0,2059000000.0,0.0,0.0
2454,聯發科,573000.0,4.41%,3430.0,1965390000.0,0.0,0.0
2345,智邦,767000.0,4.27%,2485.0,1905995000.0,17000.0,42245000.0
3264,欣銓,8268000.0,4.19%,226.0,1868568000.0,190000.0,42940000.0
2360,致茂,772000.0,4.06%,2345.0,1810340000.0,16000.0,37520000.0
6139,亞翔,2437000.0,3.91%,715.0,1742455000.0,59000.0,42185000.0
2308,台達電,738000.0,3.66%,2210.0,1630980000.0,18000.0,39780000.0
6223,旺矽,288000.0,3.20%,4950.0,1425600000.0,0.0,0.0
6257,矽格,6773000.0,3.09%,203.5,1378305500.0,158000.0,32153000.0
6147,頎邦,6969000.0,2.73%,175.0,1219575000.0,138000.0,24150000.0
4958,臻鼎-KY,2770000.0,2.56%,412.0,1141240000.0,0.0,0.0
3491,昇達科,563000.0,2.04%,1620.0,912060000.0,0.0,0.0
6488,環球晶,1223000.0,1.98%,721.0,881783000.0,516000.0,372036000.0
1785,光洋科,4925000.0,1.86%,168.5,829862500.0,112000.0,18872000.0
3017,奇鋐,322000.0,1.76%,2435.0,784070000.0,-240000.0,-584400000.0
6285,啟碁,3207000.0,1.68%,233.0,747231000.0,76000.0,17708000.0
2467,志聖,1280000.0,1.63%,567.0,725760000.0,29000.0,16443000.0
2303,聯電,7865000.0,1.61%,91.4,718861000.0,2600000.0,237640000.0
3583,辛耘,763000.0,1.37%,803.0,612689000.0,109000.0,87527000.0
6805,富世達,325000.0,1.37%,1880.0,611000000.0,0.0,0.0
2059,川湖,111000.0,1.09%,4400.0,488400000.0,0.0,0.0
6510,精測,126000.0,1.07%,3800.0,478800000.0,0.0,0.0
3030,德律,1158000.0,1.07%,413.0,478254000.0,23000.0,9499000.0
8996,高力,389000.0,1.02%,1165.0,453185000.0,0.0,0.0
5289,宜鼎,280000.0,0.93%,1475.0,413000000.0,6000.0,8850000.0
2404,漢唐,384000.0,0.85%,984.0,377856000.0,0.0,0.0
2347,聯強,3950000.0,0.75%,84.5,333775000.0,95000.0,8027500.0
3533,嘉澤,116000.0,0.71%,2735.0,317260000.0,0.0,0.0
6274,台燿,235000.0,0.69%,1315.0,309025000.0,5000.0,6575000.0
3211,順達,814000.0,0.68%,374.5,304843000.0,0.0,0.0
3131,弘塑,93000.0,0.67%,3200.0,297600000.0,0.0,0.0
2313,華通,1105000.0,0.62%,250.0,276250000.0,27000.0,6750000.0
2472,立隆電,1293000.0,0.54%,186.5,241144500.0,30000.0,5595000.0
2368,金像電,166000.0,0.54%,1445.0,239870000.0,4000.0,5780000.0
3711,日月光投控,373000.0,0.44%,524.0,195452000.0,9000.0,4716000.0
3665,貿聯-KY,63136.0,0.39%,2745.0,173308320.0,2000.0,5490000.0
6691,洋基工程,166000.0,0.25%,677.0,112382000.0,0.0,0.0
5274,信驊,6000.0,0.25%,18700.0,112200000.0,0.0,0.0
4938,和碩,1290000.0,0.24%,83.6,107844000.0,0.0,0.0
8046,南電,107000.0,0.23%,940.0,100580000.0,0.0,0.0
6177,達麗,1862350.0,0.19%,45.55,84830042.5,0.0,0.0
3376,新日興,371000.0,0.17%,205.0,76055000.0,0.0,0.0
2885,元大金,1150420.0,0.14%,56.2,64653604.0,0.0,0.0
8464,億豐,148000.0,0.11%,340.0,50320000.0,0.0,0.0
1319,東陽,355000.0,0.06%,75.4,26767000.000000004,0.0,0.0
4441,振大環球,62000.0,0.03%,194.0,12028000.0,0.0,0.0
3443,創意,1000.0,0.01%,4955.0,4955000.0,0.0,0.0
2548,華固,30600.0,0.01%,125.0,3825000.0,0.0,0.0
1519,華城,600.0,0.00%,887.0,532200.0,0.0,0.0
8358,金居,1000.0,0.00%,458.5,458500.0,0.0,0.0
3706,神達,1400.0,0.00%,87.8,122920.0,0.0,0.0
2886,兆豐金,1000.0,0.00%,39.55,39550.0,0.0,0.0
2881,富邦金,250.0,0.00%,92.8,23200.0,0.0,0.0
