Date,2026-08-12,Net Asset,42671880338.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2059,川湖,293000.0,8.27%,12045.0,3529185000.0,0.0,0.0
2330,台積電,1406000.0,7.96%,2415.0,3395490000.0,0.0,0.0
3017,奇鋐,1002000.0,6.83%,2910.0,2915820000.0,0.0,0.0
2383,台光電,466000.0,6.26%,5730.0,2670180000.0,0.0,0.0
3665,貿聯-KY,1161000.0,5.86%,2155.0,2501955000.0,0.0,0.0
3037,欣興,2497000.0,5.85%,1000.0,2497000000.0,0.0,0.0
2345,智邦,1080000.0,5.61%,2215.0,2392200000.0,0.0,0.0
3008,大立光,420000.0,4.51%,4585.0,1925700000.0,0.0,0.0
8996,高力,1630000.0,4.47%,1170.0,1907100000.0,0.0,0.0
6223,旺矽,263000.0,4.07%,6600.0,1735800000.0,0.0,0.0
2454,聯發科,406000.0,3.82%,4015.0,1630090000.0,0.0,0.0
3231,緯創,7662000.0,3.47%,193.5,1482597000.0,0.0,0.0
6584,南俊國際,2231000.0,2.84%,543.0,1211433000.0,0.0,0.0
8021,尖點,2682000.0,2.68%,427.0,1145214000.0,0.0,0.0
2308,台達電,632000.0,2.65%,1790.0,1131280000.0,0.0,0.0
2455,全新,2753000.0,2.48%,384.5,1058528500.0,0.0,0.0
1303,南亞,5445000.0,2.41%,189.0,1029105000.0,0.0,0.0
3711,日月光投控,1629000.0,2.37%,621.0,1011609000.0,0.0,0.0
1815,富喬,10877000.0,2.29%,90.0,978930000.0,0.0,0.0
3661,世芯-KY,215000.0,2.04%,4055.0,871825000.0,0.0,0.0
3443,創意,160000.0,1.92%,5130.0,820800000.0,0.0,0.0
3189,景碩,840013.0,1.69%,858.0,720731154.0,0.0,0.0
4958,臻鼎-KY,1000000.0,1.10%,471.5,471500000.0,0.0,0.0
6669,緯穎,77000.0,1.09%,6025.0,463925000.0,0.0,0.0
6187,萬潤,401000.0,1.09%,1155.0,463155000.0,-400000.0,-462000000.0
8046,南電,300000.0,0.89%,1265.0,379500000.0,300000.0,379500000.0
6515,穎崴,42000.0,0.71%,7170.0,301140000.0,0.0,0.0
7751,竑騰,182000.0,0.56%,1315.0,239330000.0,-75000.0,-98625000.0
6139,亞翔,250000.0,0.48%,811.0,202750000.0,0.0,0.0
6805,富世達,109000.0,0.47%,1835.0,200015000.0,0.0,0.0
7734,印能科技,56000.0,0.44%,3350.0,187600000.0,0.0,0.0
2337,旺宏,1343000.0,0.43%,136.5,183319500.0,0.0,0.0
5289,宜鼎,98000.0,0.35%,1520.0,148960000.0,0.0,0.0
3260,威剛,358000.0,0.34%,409.5,146601000.0,0.0,0.0
3583,辛耘,147000.0,0.25%,734.0,107898000.0,0.0,0.0
5347,世界,629000.0,0.24%,159.5,100325500.0,0.0,0.0
3264,欣銓,72000.0,0.04%,216.5,15588000.0,0.0,0.0
