Date,2026-07-17,Net Asset,46884356800.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台積電,1967000.0,9.61%,2290.0,4504430000.0,0.0,0.0
5536,聖暉*,3729000.0,9.07%,1140.0,4251060000.0,0.0,0.0
2454,聯發科,861000.0,6.19%,3370.0,2901570000.0,0.0,0.0
6139,亞翔,3067000.0,5.23%,799.0,2450533000.0,0.0,0.0
6223,旺矽,307000.0,3.67%,5600.0,1719200000.0,0.0,0.0
2345,智邦,798000.0,3.56%,2090.0,1667820000.0,0.0,0.0
4958,臻鼎-KY,3147000.0,3.50%,521.0,1639587000.0,0.0,0.0
2360,致茂,823000.0,3.25%,1850.0,1522550000.0,0.0,0.0
2383,台光電,327000.0,3.13%,4495.0,1469865000.0,0.0,0.0
2059,川湖,183000.0,3.08%,7890.0,1443870000.0,0.0,0.0
6488,環球晶,1137000.0,3.01%,1240.0,1409880000.0,0.0,0.0
3105,穩懋,4143000.0,2.94%,332.5,1377547500.0,0.0,0.0
6669,緯穎,298000.0,2.94%,4620.0,1376760000.0,0.0,0.0
3491,昇達科,967000.0,2.79%,1355.0,1310285000.0,0.0,0.0
2303,聯電,8952000.0,2.75%,144.0,1289088000.0,0.0,0.0
6257,矽格,4647000.0,2.13%,214.5,996781500.0,0.0,0.0
3264,欣銓,4628000.0,2.11%,214.0,990392000.0,0.0,0.0
3008,大立光,241000.0,2.06%,4010.0,966410000.0,0.0,0.0
3017,奇鋐,407000.0,1.91%,2200.0,895400000.0,0.0,0.0
3583,辛耘,1111000.0,1.77%,747.0,829917000.0,0.0,0.0
2467,志聖,1446000.0,1.72%,558.0,806868000.0,0.0,0.0
2377,微星,5652000.0,1.71%,141.5,799758000.0,0.0,0.0
6531,愛普*,862000.0,1.51%,819.0,705978000.0,0.0,0.0
2472,立隆電,2342000.0,1.44%,288.0,674496000.0,0.0,0.0
8016,矽創,2193000.0,1.34%,286.0,627198000.0,0.0,0.0
3711,日月光投控,1000000.0,1.31%,614.0,614000000.0,0.0,0.0
3702,大聯大,5473000.0,1.28%,109.5,599293500.0,0.0,0.0
2327,國巨*,844000.0,1.26%,699.0,589956000.0,0.0,0.0
7769,鴻勁,91000.0,1.18%,6070.0,552370000.0,0.0,0.0
2316,楠梓電,3388000.0,1.15%,159.5,540386000.0,0.0,0.0
6274,台燿,438000.0,1.09%,1170.0,512460000.0,0.0,0.0
1785,光洋科,4349000.0,1.00%,107.5,467517500.0,0.0,0.0
3036,文曄,2283000.0,0.92%,188.5,430345500.0,0.0,0.0
6147,頎邦,2300000.0,0.88%,178.5,410550000.0,0.0,0.0
8996,高力,376000.0,0.81%,1015.0,381640000.0,0.0,0.0
2368,金像電,388000.0,0.77%,927.0,359676000.0,0.0,0.0
6278,台表科,2179000.0,0.76%,164.5,358445500.0,0.0,0.0
2376,技嘉,1058000.0,0.73%,325.0,343850000.0,0.0,0.0
2351,順德,1706000.0,0.63%,172.5,294285000.0,0.0,0.0
6239,力成,700000.0,0.43%,288.0,201600000.0,0.0,0.0
5274,信驊,12900.0,0.36%,12950.0,167055000.0,0.0,0.0
2885,元大金,2114420.0,0.29%,65.0,137437300.0,0.0,0.0
2451,創見,519000.0,0.25%,230.0,119370000.0,0.0,0.0
6187,萬潤,91000.0,0.19%,975.0,88725000.0,0.0,0.0
6177,達麗,194350.0,0.02%,47.5,9231625.0,0.0,0.0
3443,創意,1000.0,0.01%,3835.0,3835000.0,0.0,0.0
8046,南電,1000.0,0.00%,1150.0,1150000.0,0.0,0.0
4441,振大環球,4000.0,0.00%,174.0,696000.0,0.0,0.0
1519,華城,600.0,0.00%,655.0,393000.0,0.0,0.0
8358,金居,1000.0,0.00%,398.5,398500.0,0.0,0.0
3706,神達,1400.0,0.00%,88.3,123620.0,0.0,0.0
2886,兆豐金,1000.0,0.00%,47.6,47600.0,0.0,0.0
2881,富邦金,250.0,0.00%,124.5,31125.0,0.0,0.0
