Date,2026-05-11,Net Asset,17194260711.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台灣積體電路製造,607000.0,7.89%,2235.0,1356645000.0,0.0,0.0
2308,台達電子工業,459000.0,5.99%,2245.0,1030455000.0,0.0,0.0
2454,聯發科技,188000.0,4.24%,3880.0,729440000.0,0.0,0.0
2383,台光電子材料,134000.0,3.78%,4850.0,649900000.0,0.0,0.0
7769,鴻勁精密,86000.0,3.19%,6380.0,548680000.0,0.0,0.0
2345,智邦科技,208000.0,3.13%,2590.0,538720000.0,0.0,0.0
2360,致茂電子,228000.0,3.13%,2360.0,538080000.0,0.0,0.0
2382,廣達電腦,1445000.0,2.89%,343.5,496357500.0,0.0,0.0
2317,鴻海精密工業,1905000.0,2.79%,252.0,480060000.0,0.0,0.0
3017,奇鋐科技,184000.0,2.73%,2555.0,470120000.0,0.0,0.0
2408,南亞科技,1510000.0,2.64%,301.0,454510000.0,0.0,0.0
2059,川湖科技,82000.0,2.63%,5520.0,452640000.0,0.0,0.0
6669,緯穎科技服務,83000.0,2.58%,5340.0,443220000.0,0.0,0.0
2368,金像電子（股）公司,299000.0,2.43%,1400.0,418600000.0,0.0,0.0
8210,勤誠興業,268000.0,2.42%,1555.0,416740000.0,0.0,0.0
5274,信驊科技,23000.0,2.38%,17825.0,409975000.0,0.0,0.0
8299,群聯電子,150000.0,2.33%,2670.0,400500000.0,0.0,0.0
3665,貿聯控股（BizLink Holding In,130336.0,2.2%,2905.0,378626080.0,0.0,0.0
6515,穎崴科技,37000.0,2.17%,10090.0,373330000.0,0.0,0.0
6223,旺矽科技,71000.0,2.06%,4985.0,353935000.0,0.0,0.0
2344,華邦電子,2892000.0,1.98%,117.5,339810000.0,0.0,0.0
6274,台燿科技,222000.0,1.88%,1455.0,323010000.0,0.0,0.0
6805,富世達,148000.0,1.72%,1995.0,295260000.0,0.0,0.0
3711,日月光投資控股,536000.0,1.67%,537.0,287832000.0,0.0,0.0
3443,創意電子,50000.0,1.67%,5730.0,286500000.0,0.0,0.0
3653,健策精密工業,66000.0,1.54%,4015.0,264990000.0,0.0,0.0
8996,高力熱處理工業,203000.0,1.25%,1055.0,214165000.0,0.0,0.0
3037,欣興電子,240000.0,1.2%,861.0,206640000.0,0.0,0.0
3036,文曄科技,693000.0,1.07%,264.5,183298500.0,0.0,0.0
3081,聯亞光電工業,65000.0,1.05%,2780.0,180700000.0,0.0,0.0
6584,南俊國際,260000.0,1.04%,687.0,178620000.0,0.0,0.0
3231,緯創資通,1127000.0,0.91%,139.0,156653000.0,0.0,0.0
3533,嘉澤端子工業,54000.0,0.89%,2845.0,153630000.0,0.0,0.0
2891,中國信託金融控股,2614000.0,0.84%,55.3,144554200.0,0.0,0.0
3189,景碩科技,280000.0,0.82%,503.0,140840000.0,0.0,0.0
6442,光紅建聖,71000.0,0.81%,1950.0,138450000.0,0.0,0.0
6831,邁科科技,224000.0,0.77%,594.0,133056000.0,0.0,0.0
3044,健鼎科技,253000.0,0.72%,489.5,123843500.0,0.0,0.0
3293,鈊象電子,129000.0,0.55%,731.0,94299000.0,0.0,0.0
1477,聚陽實業,369000.0,0.47%,218.0,80442000.0,0.0,0.0
2376,技嘉科技,225000.0,0.42%,324.5,73012500.0,0.0,0.0
1519,華城電機,72000.0,0.39%,921.0,66312000.0,0.0,0.0
2548,華固建設,470000.0,0.35%,129.5,60865000.0,0.0,0.0
2884,玉山金融控股,1833622.0,0.34%,32.3,59225990.599999994,0.0,0.0
5904,寶雅國際,92450.0,0.31%,577.0,53343650.0,0.0,0.0
4915,致伸科技,547000.0,0.23%,71.7,39219900.0,0.0,0.0
3264,欣銓科技,158000.0,0.21%,225.5,35629000.0,0.0,0.0
5434,崇越科技,54000.0,0.14%,431.0,23274000.0,0.0,0.0
