Date,2026-06-26,Net Asset,51034709858.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
5536,聖暉*,3735000.0,9.55%,1305.0,4874175000.0,-1000.0,-1305000.0
2330,台積電,1967000.0,9.02%,2340.0,4602780000.0,0.0,0.0
2454,聯發科,862000.0,6.55%,3880.0,3344560000.0,0.0,0.0
6139,亞翔,3067000.0,5.28%,878.0,2692826000.0,126000.0,110628000.0
6223,旺矽,307000.0,3.91%,6500.0,1995500000.0,0.0,0.0
2345,智邦,799000.0,3.73%,2380.0,1901620000.0,0.0,0.0
4958,臻鼎-KY,3147000.0,3.58%,580.0,1825260000.0,0.0,0.0
3105,穩懋,4143000.0,3.44%,424.0,1756632000.0,0.0,0.0
2383,台光電,328000.0,3.38%,5255.0,1723640000.0,0.0,0.0
2360,致茂,823000.0,3.28%,2035.0,1674805000.0,0.0,0.0
2303,聯電,8964000.0,2.88%,164.0,1470096000.0,0.0,0.0
2059,川湖,183000.0,2.51%,6990.0,1279170000.0,0.0,0.0
6669,緯穎,294000.0,2.47%,4280.0,1258320000.0,0.0,0.0
3491,昇達科,967000.0,2.33%,1230.0,1189410000.0,0.0,0.0
6488,環球晶,1140000.0,2.09%,936.0,1067040000.0,0.0,0.0
6257,矽格,4657000.0,2.04%,224.0,1043168000.0,0.0,0.0
3264,欣銓,4628000.0,1.95%,214.5,992706000.0,0.0,0.0
3008,大立光,200000.0,1.85%,4720.0,944000000.0,0.0,0.0
3017,奇鋐,407000.0,1.80%,2255.0,917785000.0,0.0,0.0
3583,辛耘,1113000.0,1.77%,812.0,903756000.0,0.0,0.0
2472,立隆電,2356000.0,1.74%,376.0,885856000.0,0.0,0.0
2327,國巨*,849000.0,1.69%,1015.0,861735000.0,0.0,0.0
2467,志聖,1450000.0,1.59%,560.0,812000000.0,0.0,0.0
2316,楠梓電,3375000.0,1.52%,230.0,776250000.0,0.0,0.0
1785,光洋科,5491000.0,1.47%,137.0,752267000.0,0.0,0.0
2377,微星,5663000.0,1.46%,131.5,744684500.0,0.0,0.0
6274,台燿,439000.0,1.36%,1580.0,693620000.0,0.0,0.0
6531,愛普*,694000.0,1.35%,990.0,687060000.0,10000.0,9900000.0
8016,矽創,2198000.0,1.34%,311.0,683578000.0,0.0,0.0
3711,日月光投控,1002000.0,1.24%,632.0,633264000.0,0.0,0.0
7769,鴻勁,92000.0,1.17%,6500.0,598000000.0,0.0,0.0
3702,大聯大,5380000.0,1.12%,106.5,572970000.0,0.0,0.0
8996,高力,376000.0,1.01%,1370.0,515120000.0,0.0,0.0
6147,頎邦,2300000.0,0.98%,216.5,497950000.0,0.0,0.0
3036,文曄,2290000.0,0.97%,215.5,493495000.0,0.0,0.0
2368,金像電,389000.0,0.91%,1190.0,462910000.0,0.0,0.0
6278,台表科,2184000.0,0.82%,190.5,416052000.0,0.0,0.0
2376,技嘉,1060000.0,0.66%,319.5,338670000.0,0.0,0.0
6239,力成,700000.0,0.43%,314.0,219800000.0,0.0,0.0
6805,富世達,121000.0,0.39%,1640.0,198440000.0,0.0,0.0
2351,順德,900000.0,0.35%,196.5,176850000.0,0.0,0.0
2451,創見,519000.0,0.28%,278.5,144541500.0,0.0,0.0
5274,信驊,9000.0,0.28%,15615.0,140535000.0,0.0,0.0
2885,元大金,2114420.0,0.27%,66.3,140186046.0,0.0,0.0
6187,萬潤,91000.0,0.19%,1075.0,97825000.0,0.0,0.0
3376,新日興,359000.0,0.14%,194.5,69825500.0,0.0,0.0
6177,達麗,194350.0,0.02%,45.65,8872077.5,0.0,0.0
3443,創意,1000.0,0.01%,4420.0,4420000.0,0.0,0.0
8046,南電,1000.0,0.00%,1125.0,1125000.0,0.0,0.0
4441,振大環球,4000.0,0.00%,190.0,760000.0,0.0,0.0
8358,金居,1000.0,0.00%,570.0,570000.0,0.0,0.0
1519,華城,600.0,0.00%,780.0,468000.0,0.0,0.0
3706,神達,1400.0,0.00%,83.5,116900.0,0.0,0.0
2886,兆豐金,1000.0,0.00%,46.15,46150.0,0.0,0.0
2881,富邦金,250.0,0.00%,134.0,33500.0,0.0,0.0
