Date,2026-05-11,Net Asset,11296985343.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台灣積體電路製造,1372000.0,27.14%,2235.0,3066420000.0,0.0,0.0
2059,川湖科技,153000.0,7.48%,5520.0,844560000.0,0.0,0.0
2881,富邦金融控股,3448000.0,2.91%,95.5,329284000.0,0.0,0.0
3711,日月光投資控股,518000.0,2.46%,537.0,278166000.0,0.0,0.0
2891,中國信託金融控股,4922000.0,2.41%,55.3,272186600.0,0.0,0.0
2368,金像電子（股）公司,191000.0,2.37%,1400.0,267400000.0,0.0,0.0
2308,台達電子工業,119000.0,2.36%,2245.0,267155000.0,0.0,0.0
2360,致茂電子,100000.0,2.09%,2360.0,236000000.0,0.0,0.0
7769,鴻勁精密,37000.0,2.09%,6380.0,236060000.0,0.0,0.0
3017,奇鋐科技,91000.0,2.06%,2555.0,232505000.0,0.0,0.0
1216,統一企業,3076000.0,2.01%,73.9,227316400.00000003,0.0,0.0
6789,采鈺科技,378000.0,2.01%,600.0,226800000.0,0.0,0.0
4904,遠傳電信,2320000.0,1.98%,96.2,223184000.0,0.0,0.0
6669,緯穎科技服務,41000.0,1.94%,5340.0,218940000.0,0.0,0.0
8299,群聯電子,80000.0,1.89%,2670.0,213600000.0,0.0,0.0
3661,世芯電子,39000.0,1.86%,5375.0,209625000.0,0.0,0.0
2454,聯發科技,47000.0,1.61%,3880.0,182360000.0,0.0,0.0
2383,台光電子材料,37000.0,1.59%,4850.0,179450000.0,0.0,0.0
2345,智邦科技,66000.0,1.51%,2590.0,170940000.0,0.0,0.0
3293,鈊象電子,229000.0,1.48%,731.0,167399000.0,0.0,0.0
6781,AES Holding Co Ltd,127000.0,1.48%,1320.0,167640000.0,0.0,0.0
3529,力旺電子,37000.0,1.46%,4460.0,165020000.0,0.0,0.0
1477,聚陽實業,752000.0,1.45%,218.0,163936000.0,0.0,0.0
6488,環球晶圓,190000.0,1.4%,835.0,158650000.0,0.0,0.0
2344,華邦電子,1336000.0,1.39%,117.5,156980000.0,0.0,0.0
6805,富世達,77000.0,1.36%,1995.0,153615000.0,0.0,0.0
6223,旺矽科技,30000.0,1.32%,4985.0,149550000.0,0.0,0.0
3653,健策精密工業,33000.0,1.17%,4015.0,132495000.0,0.0,0.0
6442,光紅建聖,64000.0,1.1%,1950.0,124800000.0,0.0,0.0
8046,南亞電路板,134000.0,1.08%,908.0,121672000.0,0.0,0.0
6415,矽力杰,256000.0,1.06%,468.0,119808000.0,0.0,0.0
3665,貿聯控股（BizLink Holding In,41000.0,1.05%,2905.0,119105000.0,0.0,0.0
8996,高力熱處理工業,96000.0,0.9%,1055.0,101280000.0,0.0,0.0
2412,中華電信,561000.0,0.67%,135.5,76015500.0,0.0,0.0
2408,南亞科技,221000.0,0.59%,301.0,66521000.0,0.0,0.0
4749,新應材,57000.0,0.59%,1175.0,66975000.0,0.0,0.0
3533,嘉澤端子工業,19000.0,0.48%,2845.0,54055000.0,0.0,0.0
2395,研華,104000.0,0.44%,478.5,49764000.0,0.0,0.0
8210,勤誠興業,32000.0,0.44%,1555.0,49760000.0,0.0,0.0
2474,可成科技,139000.0,0.26%,208.0,28912000.0,0.0,0.0
2317,鴻海精密工業,117000.0,0.26%,252.0,29484000.0,0.0,0.0
3105,穩懋半導體,41000.0,0.19%,526.0,21566000.0,0.0,0.0
4958,臻鼎科技控股,53000.0,0.19%,412.0,21836000.0,0.0,0.0
3189,景碩科技,24000.0,0.11%,503.0,12072000.0,0.0,0.0
6515,穎崴科技,1000.0,0.09%,10090.0,10090000.0,0.0,0.0
3264,欣銓科技,26000.0,0.05%,225.5,5863000.0,0.0,0.0
3037,欣興電子,6000.0,0.05%,861.0,5166000.0,0.0,0.0
6239,力成科技,25000.0,0.05%,225.5,5637500.0,0.0,0.0
1519,華城電機,5000.0,0.04%,921.0,4605000.0,0.0,0.0
2382,廣達電腦,14000.0,0.04%,343.5,4809000.0,0.0,0.0
