Date,2026-06-23,Net Asset,10983776700.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台灣積體電路製造,1096000.0,24.85%,2490.0,2729040000.0,0.0,0.0
3131,弘塑科技,87000.0,2.77%,3495.0,304065000.0,0.0,0.0
2059,川湖科技,38000.0,2.59%,7475.0,284050000.0,0.0,0.0
3661,世芯電子,63000.0,2.51%,4375.0,275625000.0,0.0,0.0
3653,健策精密工業,70000.0,2.45%,3840.0,268800000.0,0.0,0.0
2360,致茂電子,118000.0,2.43%,2265.0,267270000.0,0.0,0.0
6223,旺矽科技,40000.0,2.43%,6680.0,267200000.0,0.0,0.0
3081,聯亞光電工業,116000.0,2.41%,2285.0,265060000.0,0.0,0.0
2412,中華電信,1778000.0,2.33%,144.0,256032000.0,0.0,0.0
4958,臻鼎科技控股,428000.0,2.29%,587.0,251236000.0,0.0,0.0
2376,技嘉科技,750000.0,2.26%,330.5,247875000.0,0.0,0.0
2383,台光電子材料,42000.0,2.18%,5700.0,239400000.0,0.0,0.0
2454,聯發科技,47000.0,1.94%,4535.0,213145000.0,0.0,0.0
2049,上銀科技,623000.0,1.92%,339.0,211197000.0,0.0,0.0
2368,金像電子（股）公司,165000.0,1.9%,1265.0,208725000.0,0.0,0.0
2395,研華,423000.0,1.88%,487.5,206212500.0,0.0,0.0
8046,南亞電路板,227000.0,1.88%,909.0,206343000.0,0.0,0.0
3017,奇鋐科技,83000.0,1.83%,2425.0,201275000.0,0.0,0.0
3036,文曄科技,903000.0,1.81%,220.5,199111500.0,0.0,0.0
7769,鴻勁精密,29000.0,1.8%,6810.0,197490000.0,0.0,0.0
1802,台灣玻璃工業,2801000.0,1.78%,69.9,195789900.00000003,0.0,0.0
3293,鈊象電子,254000.0,1.76%,760.0,193040000.0,0.0,0.0
2308,台達電子工業,85000.0,1.61%,2080.0,176800000.0,0.0,0.0
3711,日月光投資控股,263000.0,1.59%,662.0,174106000.0,0.0,0.0
1216,統一企業,2161000.0,1.48%,75.1,162291100.0,0.0,0.0
2345,智邦科技,66000.0,1.46%,2435.0,160710000.0,0.0,0.0
3008,大立光電,32000.0,1.46%,5000.0,160000000.0,0.0,0.0
6442,光紅建聖,81000.0,1.46%,1980.0,160380000.0,0.0,0.0
6669,緯穎科技服務,34000.0,1.45%,4675.0,158950000.0,0.0,0.0
3529,力旺電子,49000.0,1.42%,3185.0,156065000.0,0.0,0.0
3105,穩懋半導體,279000.0,1.33%,522.0,145638000.0,0.0,0.0
2881,富邦金融控股,1027000.0,1.29%,137.5,141212500.0,0.0,0.0
8996,高力熱處理工業,98000.0,1.29%,1450.0,142100000.0,0.0,0.0
2303,聯華電子,687000.0,1.06%,170.0,116790000.0,0.0,0.0
8299,群聯電子,45000.0,1%,2430.0,109350000.0,0.0,0.0
2344,華邦電子,491000.0,0.95%,211.5,103846500.0,0.0,0.0
6415,矽力杰,144000.0,0.85%,645.0,92880000.0,0.0,0.0
6488,環球晶圓,90000.0,0.83%,1010.0,90900000.0,0.0,0.0
2891,中國信託金融控股,1217000.0,0.8%,72.4,88110800.0,0.0,0.0
6147,頎邦科技,326000.0,0.77%,258.0,84108000.0,0.0,0.0
4904,遠傳電信,713000.0,0.69%,107.0,76291000.0,0.0,0.0
2408,南亞科技,143000.0,0.59%,454.5,64993500.0,0.0,0.0
6187,萬潤科技,41000.0,0.44%,1170.0,47970000.0,0.0,0.0
3665,貿聯控股（BizLink Holding In,17000.0,0.31%,2000.0,34000000.0,0.0,0.0
6805,富世達,18000.0,0.29%,1765.0,31770000.0,0.0,0.0
3533,嘉澤端子工業,13000.0,0.26%,2235.0,29055000.0,0.0,0.0
2317,鴻海精密工業,78000.0,0.18%,259.5,20241000.0,0.0,0.0
3037,欣興電子,6000.0,0.05%,974.0,5844000.0,0.0,0.0
6239,力成科技,16000.0,0.05%,344.0,5504000.0,0.0,0.0
3189,景碩科技,2000.0,0.01%,727.0,1454000.0,0.0,0.0
