Date,2026-08-20,Net Asset,49504926572.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台積電,1794000.0,8.61%,2375.0,4260750000.0,0.0,0.0
2454,聯發科,872000.0,6.52%,3700.0,3226400000.0,0.0,0.0
6669,緯穎,510000.0,6.52%,6325.0,3225750000.0,0.0,0.0
6139,亞翔,3828000.0,5.92%,766.0,2932248000.0,-197000.0,-150902000.0
2059,川湖,185000.0,5.20%,13925.0,2576125000.0,0.0,0.0
2383,台光電,320000.0,3.87%,5985.0,1915200000.0,-7000.0,-41895000.0
3105,穩懋,4809000.0,3.68%,379.0,1822611000.0,0.0,0.0
2360,致茂,844000.0,3.65%,2140.0,1806160000.0,7000.0,14980000.0
6223,旺矽,307000.0,3.50%,5650.0,1734550000.0,0.0,0.0
2345,智邦,817000.0,3.47%,2105.0,1719785000.0,0.0,0.0
4958,臻鼎-KY,3178000.0,2.97%,463.0,1471414000.0,0.0,0.0
3008,大立光,257000.0,2.86%,5515.0,1417355000.0,9000.0,49635000.0
3491,昇達科,1000000.0,2.60%,1285.0,1285000000.0,0.0,0.0
6531,愛普*,1440000.0,2.57%,882.0,1270080000.0,0.0,0.0
3017,奇鋐,379000.0,2.29%,2985.0,1131315000.0,-38000.0,-113430000.0
6488,環球晶,1117000.0,2.24%,993.0,1109181000.0,-17000.0,-16881000.0
3264,欣銓,4780000.0,2.01%,208.5,996630000.0,0.0,0.0
3583,辛耘,1158000.0,1.67%,713.0,825654000.0,0.0,0.0
6274,台燿,434000.0,1.38%,1575.0,683550000.0,-16000.0,-25200000.0
5483,中美晶,3533000.0,1.33%,186.5,658904500.0,1049000.0,195638500.0
2455,全新,1572000.0,1.31%,412.0,647664000.0,462000.0,190344000.0
6214,精誠,3504000.0,1.27%,180.0,630720000.0,866000.0,155880000.0
2428,興勤,2356000.0,1.27%,267.0,629052000.0,1904000.0,508368000.0
2376,技嘉,1800000.0,1.25%,344.0,619200000.0,355000.0,122120000.0
3231,緯創,3432000.0,1.25%,180.0,617760000.0,925000.0,166500000.0
2377,微星,4386000.0,1.24%,140.0,614040000.0,-1292000.0,-180880000.0
2301,光寶科,2289000.0,1.23%,267.0,611163000.0,531000.0,141777000.0
2303,聯電,5285000.0,1.23%,115.5,610417500.0,-3824000.0,-441672000.0
2395,研華,901000.0,1.22%,673.0,606373000.0,213000.0,143349000.0
3265,台星科,3472000.0,1.22%,174.5,605864000.0,756000.0,131922000.0
3090,日電貿,3396000.0,1.18%,172.0,584112000.0,2864000.0,492608000.0
2478,大毅,4484000.0,1.16%,128.5,576194000.0,3767000.0,484059500.0
3711,日月光投控,959000.0,1.14%,590.0,565810000.0,-57000.0,-33630000.0
5274,信驊,35900.0,1.14%,15750.0,565425000.0,-2000.0,-31500000.0
2467,志聖,1000000.0,1.13%,560.0,560000000.0,0.0,0.0
8996,高力,382000.0,0.88%,1135.0,433570000.0,0.0,0.0
5536,聖暉*,459000.0,0.81%,878.0,403002000.0,-1558000.0,-1367924000.0
3529,力旺,93000.0,0.42%,2210.0,205530000.0,0.0,0.0
6239,力成,710000.0,0.39%,268.5,190635000.0,0.0,0.0
6213,聯茂,321000.0,0.33%,510.0,163710000.0,83000.0,42330000.0
6672,騰輝電子-KY,546000.0,0.32%,287.5,156975000.0,140000.0,40250000.0
2476,鉅祥,1303000.0,0.31%,119.5,155708500.0,341000.0,40749500.0
6196,帆宣,310000.0,0.31%,496.0,153760000.0,84000.0,41664000.0
3617,碩天,603000.0,0.31%,254.0,153162000.0,161000.0,40894000.0
8070,長華*,2871000.0,0.29%,50.2,144124200.0,-3882000.0,-194876400.0
5425,台半,1544000.0,0.28%,90.3,139423200.0,266000.0,24019800.0
2885,元大金,2213556.0,0.28%,62.1,137461827.6,0.0,0.0
6472,保瑞,258000.0,0.23%,445.5,114939000.0,258000.0,114939000.0
6446,藥華藥,42000.0,0.12%,1375.0,57750000.0,0.0,0.0
6177,達麗,194350.0,0.02%,47.05,9144167.5,0.0,0.0
3443,創意,1000.0,0.01%,5630.0,5630000.0,0.0,0.0
8046,南電,1000.0,0.00%,1195.0,1195000.0,0.0,0.0
4441,振大環球,4000.0,0.00%,184.0,736000.0,0.0,0.0
1519,華城,660.0,0.00%,727.0,479820.0,0.0,0.0
8358,金居,1000.0,0.00%,413.5,413500.0,0.0,0.0
3706,神達,1400.0,0.00%,90.1,126139.99999999999,0.0,0.0
2886,兆豐金,1000.0,0.00%,46.4,46400.0,0.0,0.0
2881,富邦金,250.0,0.00%,128.0,32000.0,0.0,0.0
