Date,2026-01-15,Net Asset,9563209132.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台灣積體電路製造,524000.0,9.26%,1690.0,885560000.0,0.0,0.0
2317,鴻海精密工業,1719000.0,4.2%,233.5,401386500.0,0.0,0.0
2308,台達電子工業,380000.0,4.15%,1045.0,397100000.0,0.0,0.0
2454,聯發科技,207000.0,3.23%,1490.0,308430000.0,0.0,0.0
2368,金像電子（股）公司,414000.0,2.89%,668.0,276552000.0,0.0,0.0
2059,川湖科技,81000.0,2.88%,3400.0,275400000.0,0.0,0.0
6669,緯穎科技服務,68000.0,2.81%,3945.0,268260000.0,0.0,0.0
3017,奇鋐科技,192000.0,2.77%,1380.0,264960000.0,0.0,0.0
2891,中國信託金融控股,4911000.0,2.59%,50.4,247514400.0,0.0,0.0
2382,廣達電腦,862000.0,2.55%,283.0,243946000.0,0.0,0.0
8210,勤誠興業,253000.0,2.47%,933.0,236049000.0,0.0,0.0
2345,智邦科技,184000.0,2.39%,1240.0,228160000.0,0.0,0.0
2881,富邦金融控股,2424575.0,2.39%,94.1,228152507.5,0.0,0.0
2344,華邦電子,2288000.0,2.37%,99.2,226969600.0,0.0,0.0
3665,貿聯控股（BizLink Holding In,153336.0,2.36%,1470.0,225403920.0,0.0,0.0
5439,高技企業,624000.0,2.03%,311.5,194376000.0,0.0,0.0
2383,台光電子材料,119000.0,1.95%,1570.0,186830000.0,0.0,0.0
1519,華城電機,200000.0,1.9%,907.0,181400000.0,0.0,0.0
6274,台燿科技,375000.0,1.89%,481.0,180375000.0,0.0,0.0
2408,南亞科技,756000.0,1.88%,237.5,179550000.0,0.0,0.0
2360,致茂電子,186000.0,1.88%,966.0,179676000.0,0.0,0.0
2884,玉山金融控股,5332622.0,1.81%,32.45,173043583.9,0.0,0.0
3231,緯創資通,1179000.0,1.77%,143.5,169186500.0,0.0,0.0
3044,健鼎科技,514000.0,1.72%,319.5,164223000.0,0.0,0.0
3036,文曄科技,1032000.0,1.64%,152.0,156864000.0,0.0,0.0
6442,光紅建聖,119000.0,1.64%,1320.0,157080000.0,0.0,0.0
6223,旺矽科技,68000.0,1.59%,2230.0,151640000.0,0.0,0.0
3653,健策精密工業,63000.0,1.57%,2380.0,149940000.0,0.0,0.0
6515,穎崴科技,38000.0,1.37%,3450.0,131100000.0,0.0,0.0
6805,富世達,99000.0,1.33%,1280.0,126720000.0,0.0,0.0
2449,京元電子,468000.0,1.31%,267.5,125190000.0,0.0,0.0
5234,達興材料,329000.0,1.26%,365.0,120085000.0,0.0,0.0
3293,鈊象電子,138000.0,1.09%,755.0,104190000.0,0.0,0.0
2027,大成不銹鋼工業,2598000.0,1.01%,37.05,96255900.0,0.0,0.0
5434,崇越科技,283000.0,0.98%,330.0,93390000.0,0.0,0.0
1590,亞德客國際集團,87000.0,0.92%,1015.0,88305000.0,0.0,0.0
6510,中華精測科技,36000.0,0.89%,2375.0,85500000.0,0.0,0.0
4749,新應材,92000.0,0.87%,907.0,83444000.0,0.0,0.0
2376,技嘉科技,319000.0,0.82%,245.0,78155000.0,0.0,0.0
6121,新普科技,218000.0,0.82%,358.5,78153000.0,0.0,0.0
3526,凡甲科技,310000.0,0.81%,249.5,77345000.0,0.0,0.0
4915,致伸科技,968000.0,0.8%,79.3,76762400.0,0.0,0.0
1504,東元電機,897000.0,0.8%,85.8,76962600.0,0.0,0.0
5904,寶雅國際,173450.0,0.79%,435.5,75537475.0,0.0,0.0
2379,瑞昱半導體,111000.0,0.6%,513.0,56943000.0,0.0,0.0
3661,世芯電子,17000.0,0.59%,3320.0,56440000.0,0.0,0.0
8114,振樺電子,275000.0,0.57%,198.0,54450000.0,0.0,0.0
6584,南俊國際,162000.0,0.53%,312.0,50544000.0,0.0,0.0
6811,宏碁資訊服務,133000.0,0.29%,210.0,27930000.0,0.0,0.0
6561,是方電訊,51000.0,0.19%,353.5,18028500.0,0.0,0.0
3211,順達科技,52000.0,0.16%,290.5,15106000.0,0.0,0.0
