Date,2026-04-13,Net Asset,8870644428.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台灣積體電路製造,1144000.0,25.66%,1990.0,2276560000.0,0.0,0.0
2412,中華電信,2709000.0,4.11%,134.5,364360500.0,0.0,0.0
2395,研華,868000.0,3.35%,342.5,297290000.0,0.0,0.0
2308,台達電子工業,160000.0,3.14%,1740.0,278400000.0,0.0,0.0
3105,穩懋半導體,559000.0,2.89%,458.0,256022000.0,0.0,0.0
3665,貿聯控股（BizLink Holding In,114000.0,2.86%,2225.0,253650000.0,0.0,0.0
6223,旺矽科技,49000.0,2.51%,4545.0,222705000.0,0.0,0.0
6805,富世達,118000.0,2.35%,1765.0,208270000.0,0.0,0.0
2360,致茂電子,100000.0,2.12%,1880.0,188000000.0,0.0,0.0
8046,南亞電路板,279000.0,2.06%,655.0,182745000.0,0.0,0.0
1216,統一企業,2454000.0,1.99%,72.0,176688000.0,0.0,0.0
3293,鈊象電子,229000.0,1.98%,766.0,175414000.0,0.0,0.0
8299,群聯電子,92000.0,1.78%,1720.0,158240000.0,0.0,0.0
6789,采鈺科技,422000.0,1.76%,370.0,156140000.0,0.0,0.0
2344,華邦電子,1579000.0,1.68%,94.4,149057600.0,0.0,0.0
3533,嘉澤端子工業,66000.0,1.67%,2250.0,148500000.0,0.0,0.0
2345,智邦科技,79000.0,1.62%,1820.0,143780000.0,0.0,0.0
3653,健策精密工業,35000.0,1.6%,4045.0,141575000.0,0.0,0.0
4904,遠傳電信,1496000.0,1.59%,94.3,141072800.0,0.0,0.0
6488,環球晶圓,267000.0,1.5%,499.5,133366500.0,0.0,0.0
3189,景碩科技,349000.0,1.44%,366.5,127908500.0,0.0,0.0
6442,光紅建聖,57000.0,1.43%,2230.0,127110000.0,0.0,0.0
2454,聯發科技,78000.0,1.42%,1620.0,126360000.0,0.0,0.0
2383,台光電子材料,37000.0,1.39%,3325.0,123025000.0,0.0,0.0
3264,欣銓科技,609000.0,1.31%,191.5,116623500.0,0.0,0.0
2317,鴻海精密工業,561000.0,1.26%,200.0,112200000.0,0.0,0.0
2881,富邦金融控股,1258000.0,1.23%,86.7,109068600.0,0.0,0.0
4749,新應材,117000.0,1.21%,919.0,107523000.0,0.0,0.0
3711,日月光投資控股,248000.0,1.17%,417.5,103540000.0,0.0,0.0
3661,世芯電子,33000.0,1.15%,3090.0,101970000.0,0.0,0.0
6239,力成科技,468000.0,1.15%,218.5,102258000.0,0.0,0.0
6781,AES Holding Co Ltd,101000.0,1.12%,987.0,99687000.0,0.0,0.0
2382,廣達電腦,299000.0,1.08%,319.0,95381000.0,0.0,0.0
2368,金像電子（股）公司,90000.0,1.07%,1055.0,94950000.0,0.0,0.0
3017,奇鋐科技,43000.0,1.07%,2200.0,94600000.0,0.0,0.0
1477,聚陽實業,433000.0,1.05%,215.5,93311500.0,0.0,0.0
2408,南亞科技,399000.0,1.01%,225.5,89974500.0,0.0,0.0
6669,緯穎科技服務,24000.0,0.99%,3645.0,87480000.0,0.0,0.0
2891,中國信託金融控股,1631000.0,0.98%,53.3,86932300.0,0.0,0.0
8210,勤誠興業,92000.0,0.93%,900.0,82800000.0,0.0,0.0
7769,鴻勁精密,20000.0,0.92%,4100.0,82000000.0,0.0,0.0
1605,華新麗華,2118000.0,0.75%,31.6,66928800.0,0.0,0.0
6415,矽力杰,241000.0,0.74%,273.0,65793000.0,0.0,0.0
2059,川湖科技,19000.0,0.71%,3335.0,63365000.0,0.0,0.0
4958,臻鼎科技控股,202000.0,0.59%,257.5,52015000.0,0.0,0.0
3529,力旺電子,13000.0,0.46%,3160.0,41080000.0,0.0,0.0
8996,高力熱處理工業,37000.0,0.46%,1095.0,40515000.0,0.0,0.0
3037,欣興電子,53000.0,0.37%,626.0,33178000.0,0.0,0.0
1519,華城電機,37000.0,0.34%,817.0,30229000.0,0.0,0.0
6515,穎崴科技,1000.0,0.1%,8560.0,8560000.0,0.0,0.0
2449,京元電子,27000.0,0.09%,295.0,7965000.0,0.0,0.0
