Date,2026-02-11,Net Asset,8224091239.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台灣積體電路製造,855000.0,19.91%,1915.0,1637325000.0,0.0,0.0
2412,中華電信,2351000.0,3.8%,133.0,312683000.0,0.0,0.0
2454,聯發科技,140000.0,3.16%,1855.0,259700000.0,0.0,0.0
3036,文曄科技,1432000.0,3.05%,175.0,250600000.0,0.0,0.0
4904,遠傳電信,2636000.0,2.95%,91.9,242248400.00000003,0.0,0.0
3533,嘉澤端子工業,142000.0,2.84%,1645.0,233590000.0,0.0,0.0
1605,華新麗華,6240000.0,2.63%,34.7,216528000.00000003,0.0,0.0
2395,研華,689000.0,2.56%,305.0,210145000.0,0.0,0.0
2881,富邦金融控股,2051100.0,2.37%,95.2,195264720.0,0.0,0.0
6515,穎崴科技,38000.0,2.31%,5005.0,190190000.0,0.0,0.0
2345,智邦科技,123000.0,2.17%,1450.0,178350000.0,0.0,0.0
3711,日月光投資控股,456000.0,1.97%,354.5,161652000.0,0.0,0.0
2308,台達電子工業,128000.0,1.96%,1260.0,161280000.0,0.0,0.0
4749,新應材,184000.0,1.86%,830.0,152720000.0,0.0,0.0
2383,台光電子材料,66000.0,1.76%,2195.0,144870000.0,0.0,0.0
3037,欣興電子,386000.0,1.73%,369.0,142434000.0,0.0,0.0
2891,中國信託金融控股,2590000.0,1.64%,52.2,135198000.0,0.0,0.0
2317,鴻海精密工業,581000.0,1.6%,227.0,131887000.0,0.0,0.0
3293,鈊象電子,193000.0,1.6%,682.0,131626000.0,0.0,0.0
3017,奇鋐科技,80000.0,1.56%,1605.0,128400000.0,0.0,0.0
6442,光紅建聖,57000.0,1.35%,1950.0,111150000.0,0.0,0.0
1477,聚陽實業,346000.0,1.31%,310.5,107433000.0,0.0,0.0
3529,力旺電子,54000.0,1.3%,1985.0,107190000.0,0.0,0.0
3105,穩懋半導體,420000.0,1.26%,246.0,103320000.0,0.0,0.0
3653,健策精密工業,32000.0,1.25%,3205.0,102560000.0,0.0,0.0
2368,金像電子（股）公司,122000.0,1.23%,829.0,101138000.0,0.0,0.0
8210,勤誠興業,103000.0,1.22%,975.0,100425000.0,0.0,0.0
2313,華通電腦,535000.0,1.21%,186.5,99777500.0,0.0,0.0
2360,致茂電子,94000.0,1.2%,1050.0,98700000.0,0.0,0.0
6223,旺矽科技,35000.0,1.19%,2790.0,97650000.0,0.0,0.0
2382,廣達電腦,326000.0,1.13%,286.0,93236000.0,0.0,0.0
2408,南亞科技,314000.0,1.06%,278.0,87292000.0,0.0,0.0
5274,信驊科技,9000.0,1.06%,9725.0,87525000.0,0.0,0.0
6239,力成科技,354000.0,1.05%,243.0,86022000.0,0.0,0.0
2327,國巨,335000.0,1.04%,256.0,85760000.0,0.0,0.0
6488,環球晶圓,183000.0,0.99%,445.5,81526500.0,0.0,0.0
2449,京元電子,235000.0,0.9%,313.5,73672500.0,0.0,0.0
3661,世芯電子,21000.0,0.86%,3380.0,70980000.0,0.0,0.0
2344,華邦電子,661000.0,0.85%,105.5,69735500.0,0.0,0.0
3665,貿聯控股（BizLink Holding In,47148.0,0.78%,1365.0,64357020.0,0.0,0.0
1519,華城電機,64000.0,0.75%,967.0,61888000.0,0.0,0.0
6669,緯穎科技服務,16000.0,0.73%,3740.0,59840000.0,0.0,0.0
6805,富世達,36000.0,0.68%,1545.0,55620000.0,0.0,0.0
6274,台燿科技,105000.0,0.68%,532.0,55860000.0,0.0,0.0
3264,欣銓科技,344000.0,0.64%,152.5,52460000.0,0.0,0.0
7769,鴻勁精密,12000.0,0.63%,4345.0,52140000.0,0.0,0.0
6781,AES Holding Co Ltd,41000.0,0.57%,1135.0,46535000.0,0.0,0.0
1216,統一企業,413000.0,0.37%,73.4,30314200.000000004,0.0,0.0
6415,矽力杰,107000.0,0.36%,280.0,29960000.0,0.0,0.0
2059,川湖科技,4000.0,0.15%,3030.0,12120000.0,0.0,0.0
