Date,2026-03-31,Net Asset,99821564176.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台積電,5428000.0,9.57%,1760.0,9553280000.0,405000.0,712800000.0
2383,台光電,2696000.0,7.02%,2600.0,7009600000.0,60000.0,156000000.0
2308,台達電,4379000.0,6.05%,1380.0,6043020000.0,10000.0,13800000.0
3017,奇鋐,3026000.0,6.03%,1990.0,6021740000.0,50000.0,99500000.0
3653,健策,1518000.0,5.77%,3795.0,5760810000.0,40000.0,151800000.0
2345,智邦,3496000.0,5.29%,1510.0,5278960000.0,60000.0,90600000.0
2368,金像電,6081000.0,5.24%,860.0,5229660000.0,150000.0,129000000.0
3665,貿聯-KY,2948848.0,5.14%,1740.0,5130995520.0,50000.0,87000000.0
6223,旺矽,1414000.0,5.09%,3595.0,5083330000.0,10000.0,35950000.0
5274,信驊,318000.0,3.41%,10700.0,3402600000.0,30000.0,321000000.0
3037,欣興,7410000.0,3.3%,444.5,3293745000.0,0.0,0.0
8046,南電,6189000.0,3.24%,522.0,3230658000.0,132000.0,68904000.0
2327,國巨*,11083000.0,2.7%,243.5,2698710500.0,200000.0,48700000.0
3711,日月光投控,6159000.0,2.03%,328.5,2023231500.0,100000.0,32850000.0
2449,京元電子,7512000.0,1.96%,261.0,1960632000.0,180000.0,46980000.0
6515,穎崴,268000.0,1.92%,7150.0,1916200000.0,0.0,0.0
6510,精測,604000.0,1.86%,3080.0,1860320000.0,1000.0,3080000.0
6805,富世達,842000.0,1.48%,1750.0,1473500000.0,60000.0,105000000.0
1303,南亞,19743000.0,1.46%,73.9,1459007700.0,100000.0,7390000.000000001
3211,順達,4086000.0,1.41%,345.0,1409670000.0,87000.0,30015000.0
8210,勤誠,1240000.0,1.08%,867.0,1075080000.0,0.0,0.0
3189,景碩,2657000.0,0.83%,313.0,831641000.0,0.0,0.0
6139,亞翔,1559000.0,0.82%,524.0,816916000.0,33000.0,17292000.0
2454,聯發科,508000.0,0.76%,1490.0,756920000.0,20000.0,29800000.0
6488,環球晶,1739000.0,0.73%,420.5,731249500.0,37000.0,15558500.0
3661,世芯-KY,275000.0,0.68%,2485.0,683375000.0,1000.0,2485000.0
5347,世界,5845000.0,0.68%,116.0,678020000.0,125000.0,14500000.0
3443,創意,267000.0,0.58%,2165.0,578055000.0,1000.0,2165000.0
6274,台燿,975000.0,0.56%,569.0,554775000.0,50000.0,28450000.0
2404,漢唐,595000.0,0.49%,821.0,488495000.0,20000.0,16420000.0
8358,金居,1955000.0,0.46%,236.5,462357500.0,60000.0,14190000.0
8996,高力,515000.0,0.44%,846.0,435690000.0,30000.0,25380000.0
1326,台化,9001000.0,0.41%,44.95,404594950.0,1000.0,44950.0
4979,華星光,1037000.0,0.35%,341.5,354135500.0,0.0,0.0
3264,欣銓,1990000.0,0.31%,155.5,309445000.0,100000.0,15550000.0
6187,萬潤,388000.0,0.31%,810.0,314280000.0,0.0,0.0
6191,精成科,3402000.0,0.3%,88.1,299716200.0,1000.0,88100.0
3376,新日興,1428000.0,0.27%,191.0,272748000.0,1000.0,191000.0
6669,緯穎,76000.0,0.25%,3300.0,250800000.0,1000.0,3300000.0
3324,雙鴻,160000.0,0.14%,879.0,140640000.0,0.0,0.0
1319,東陽,1504000.0,0.12%,80.6,121222399.99999999,1000.0,80600.0
2002,中鋼,4929000.0,0.09%,18.9,93158100.0,1000.0,18900.0
3217,優群,477000.0,0.07%,151.5,72265500.0,120000.0,18180000.0
3008,大立光,10000.0,0.02%,2155.0,21550000.0,1000.0,2155000.0
2357,華碩,8000.0,0.0%,549.0,4392000.0,1000.0,549000.0
1815,富喬,5000.0,0.0%,95.8,479000.0,1000.0,95800.0
2439,美律,8000.0,0.0%,83.5,668000.0,1000.0,83500.0
3045,台灣大,8000.0,0.0%,109.0,872000.0,1000.0,109000.0
2313,華通,7000.0,0.0%,248.0,1736000.0,1000.0,248000.0
3583,辛耘,8000.0,0.0%,453.5,3628000.0,1000.0,453500.0
