Date,2026-07-22,Net Asset,278259548833.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台積電,11840000.0,10.21%,2400.0,28416000000.0,-120000.0,-288000000.0
2383,台光電,4653000.0,8.57%,5125.0,23846625000.0,0.0,0.0
2454,聯發科,5131000.0,7.1%,3850.0,19754350000.0,0.0,0.0
2327,國巨*,25098000.0,6.34%,703.0,17643894000.0,0.0,0.0
3037,欣興,16971000.0,5.53%,907.0,15392697000.0,0.0,0.0
6223,旺矽,2443000.0,5.27%,6000.0,14658000000.0,0.0,0.0
2345,智邦,6334000.0,5.2%,2285.0,14473190000.0,0.0,0.0
6669,緯穎,2417000.0,4.78%,5500.0,13293500000.0,0.0,0.0
8046,南電,9519000.0,4.46%,1305.0,12422295000.0,0.0,0.0
3017,奇鋐,5423000.0,4.41%,2265.0,12283095000.0,0.0,0.0
2303,聯電,86550000.0,4.32%,139.0,12030450000.0,0.0,0.0
3711,日月光投控,16327000.0,3.85%,656.0,10710512000.0,192000.0,125952000.0
2308,台達電,5567000.0,3.76%,1880.0,10465960000.0,0.0,0.0
3665,貿聯-KY,4833848.0,3.67%,2115.0,10223588520.0,0.0,0.0
3653,健策,2267000.0,2.85%,3500.0,7934500000.0,0.0,0.0
2368,金像電,8315000.0,2.81%,940.0,7816100000.0,0.0,0.0
6274,台燿,5160000.0,2.51%,1355.0,6991800000.0,0.0,0.0
5274,信驊,448900.0,2.5%,15510.0,6962439000.0,0.0,0.0
6805,富世達,1881000.0,0.94%,1395.0,2623995000.0,0.0,0.0
8210,勤誠,2267000.0,0.94%,1150.0,2607050000.0,0.0,0.0
2449,京元電子,7089000.0,0.75%,295.0,2091255000.0,892000.0,263140000.0
6187,萬潤,1334000.0,0.51%,1055.0,1407370000.0,0.0,0.0
6147,頎邦,5229000.0,0.36%,190.0,993510000.0,-523000.0,-99370000.0
4958,臻鼎-KY,1682000.0,0.34%,559.0,940238000.0,1681000.0,939679000.0
6510,精測,349000.0,0.34%,2710.0,945790000.0,0.0,0.0
1590,亞德客-KY,528000.0,0.27%,1430.0,755040000.0,0.0,0.0
6278,台表科,4334000.0,0.26%,167.0,723778000.0,0.0,0.0
5439,高技,2646000.0,0.24%,251.5,665469000.0,-294000.0,-73941000.0
6271,同欣電,2966000.0,0.22%,203.0,602098000.0,0.0,0.0
6515,穎崴,93000.0,0.22%,6500.0,604500000.0,-37000.0,-240500000.0
2408,南亞科,940000.0,0.15%,445.5,418770000.0,940000.0,418770000.0
6191,精成科,3988000.0,0.13%,91.0,362908000.0,0.0,0.0
3264,欣銓,1508000.0,0.12%,217.0,327236000.0,0.0,0.0
3376,新日興,1741000.0,0.12%,191.5,333401500.0,0.0,0.0
4966,譜瑞-KY,140000.0,0.03%,612.0,85680000.0,0.0,0.0
2002,中鋼,5163000.0,0.03%,18.85,97322550.0,0.0,0.0
8996,高力,1000.0,0.0%,1080.0,1080000.0,0.0,0.0
8358,金居,1000.0,0.0%,412.5,412500.0,0.0,0.0
3661,世芯-KY,1000.0,0.0%,3590.0,3590000.0,0.0,0.0
3443,創意,1000.0,0.0%,4370.0,4370000.0,0.0,0.0
2439,美律,1000.0,0.0%,84.4,84400.0,0.0,0.0
3008,大立光,1000.0,0.0%,4000.0,4000000.0,0.0,0.0
2382,廣達,1000.0,0.0%,329.0,329000.0,0.0,0.0
3533,嘉澤,1000.0,0.0%,2010.0,2010000.0,0.0,0.0
6488,環球晶,1000.0,0.0%,1240.0,1240000.0,0.0,0.0
2313,華通,1000.0,0.0%,208.0,208000.0,0.0,0.0
8150,南茂,1000.0,0.0%,100.0,100000.0,0.0,0.0
2317,鴻海,1000.0,0.0%,251.5,251500.0,0.0,0.0
5347,世界,1000.0,0.0%,171.0,171000.0,0.0,0.0
2481,強茂,5000.0,0.0%,157.5,787500.0,0.0,0.0
