Date,2026-07-16,Net Asset,270442966598.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台積電,11960000.0,10.92%,2470.0,29541200000.0,0.0,0.0
2383,台光電,4653000.0,8.59%,4990.0,23218470000.0,0.0,0.0
2327,國巨*,25098000.0,7.2%,776.0,19476048000.0,0.0,0.0
2454,聯發科,5131000.0,7.02%,3700.0,18984700000.0,0.0,0.0
6223,旺矽,2443000.0,5.62%,6220.0,15195460000.0,0.0,0.0
2345,智邦,6334000.0,5.43%,2320.0,14694880000.0,0.0,0.0
3037,欣興,16607000.0,5.42%,882.0,14647374000.0,0.0,0.0
2303,聯電,86550000.0,5.12%,160.0,13848000000.0,0.0,0.0
6669,緯穎,2417000.0,4.57%,5115.0,12362955000.0,0.0,0.0
8046,南電,9519000.0,4.49%,1275.0,12136725000.0,0.0,0.0
3017,奇鋐,5191000.0,4.27%,2225.0,11549975000.0,0.0,0.0
3711,日月光投控,16135000.0,4.07%,682.0,11004070000.0,365000.0,248930000.0
2308,台達電,5181000.0,3.65%,1905.0,9869805000.0,0.0,0.0
3665,貿聯-KY,4833848.0,3.49%,1955.0,9450172840.0,0.0,0.0
2368,金像電,8315000.0,3.09%,1005.0,8356575000.0,0.0,0.0
3653,健策,2267000.0,2.85%,3395.0,7696465000.0,0.0,0.0
6274,台燿,5160000.0,2.47%,1295.0,6682200000.0,0.0,0.0
5274,信驊,448900.0,2.31%,13905.0,6241954500.0,0.0,0.0
8210,勤誠,2267000.0,0.98%,1175.0,2663725000.0,0.0,0.0
6805,富世達,1811000.0,0.95%,1415.0,2562565000.0,0.0,0.0
2449,京元電子,5193000.0,0.61%,318.0,1651374000.0,1074000.0,341532000.0
6187,萬潤,1334000.0,0.53%,1075.0,1434050000.0,0.0,0.0
6147,頎邦,6275000.0,0.46%,198.0,1242450000.0,0.0,0.0
5439,高技,3528000.0,0.38%,289.0,1019592000.0,0.0,0.0
6510,精測,349000.0,0.35%,2680.0,935320000.0,0.0,0.0
6515,穎崴,130000.0,0.32%,6735.0,875550000.0,-74000.0,-498390000.0
6278,台表科,4334000.0,0.28%,177.5,769285000.0,0.0,0.0
1590,亞德客-KY,528000.0,0.26%,1350.0,712800000.0,0.0,0.0
6271,同欣電,2966000.0,0.25%,224.0,664384000.0,0.0,0.0
6191,精成科,3988000.0,0.14%,93.5,372878000.0,0.0,0.0
3264,欣銓,1508000.0,0.13%,237.5,358150000.0,0.0,0.0
3376,新日興,1741000.0,0.13%,194.5,338624500.0,0.0,0.0
2002,中鋼,5163000.0,0.04%,18.8,97064400.0,0.0,0.0
4966,譜瑞-KY,140000.0,0.03%,631.0,88340000.0,0.0,0.0
8996,高力,1000.0,0.0%,1125.0,1125000.0,0.0,0.0
8358,金居,1000.0,0.0%,439.0,439000.0,0.0,0.0
3661,世芯-KY,1000.0,0.0%,3770.0,3770000.0,0.0,0.0
1815,富喬,107000.0,0.0%,89.1,9533700.0,0.0,0.0
3443,創意,1000.0,0.0%,4185.0,4185000.0,0.0,0.0
2439,美律,1000.0,0.0%,85.8,85800.0,0.0,0.0
3008,大立光,1000.0,0.0%,4260.0,4260000.0,0.0,0.0
4958,臻鼎-KY,1000.0,0.0%,578.0,578000.0,0.0,0.0
2382,廣達,1000.0,0.0%,352.0,352000.0,0.0,0.0
3533,嘉澤,1000.0,0.0%,2020.0,2020000.0,0.0,0.0
6488,環球晶,1000.0,0.0%,1370.0,1370000.0,-49000.0,-67130000.0
2313,華通,1000.0,0.0%,235.5,235500.0,0.0,0.0
8150,南茂,1000.0,0.0%,122.5,122500.0,0.0,0.0
2317,鴻海,1000.0,0.0%,242.5,242500.0,0.0,0.0
5347,世界,1000.0,0.0%,187.5,187500.0,0.0,0.0
2481,強茂,5000.0,0.0%,167.0,835000.0,0.0,0.0
