Date,2026-05-25,Net Asset,54934627280.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台積電,1937000.0,8.14%,2310.0,4474470000.0,0.0,0.0
2454,聯發科,890000.0,6.88%,4245.0,3778050000.0,0.0,0.0
5536,聖暉*,3872000.0,6.69%,949.0,3674528000.0,0.0,0.0
6139,亞翔,2813000.0,4.13%,807.0,2270091000.0,50000.0,40350000.0
3105,穩懋,4118000.0,4.07%,543.0,2236074000.0,0.0,0.0
2345,智邦,831000.0,3.84%,2540.0,2110740000.0,0.0,0.0
3264,欣銓,9348000.0,3.81%,224.0,2093952000.0,0.0,0.0
2360,致茂,851000.0,3.81%,2460.0,2093460000.0,0.0,0.0
3491,昇達科,980000.0,3.73%,2090.0,2048200000.0,0.0,0.0
6223,旺矽,318000.0,3.59%,6200.0,1971600000.0,0.0,0.0
2383,台光電,342000.0,3.43%,5505.0,1882710000.0,0.0,0.0
4958,臻鼎-KY,3254000.0,3.13%,529.0,1721366000.0,0.0,0.0
6669,緯穎,306000.0,3.12%,5610.0,1716660000.0,0.0,0.0
6147,頎邦,6092000.0,2.63%,237.0,1443804000.0,0.0,0.0
6285,啟碁,4160000.0,2.26%,298.0,1239680000.0,0.0,0.0
2059,川湖,246000.0,2.23%,4980.0,1225080000.0,0.0,0.0
2303,聯電,9288000.0,2.11%,125.0,1161000000.0,0.0,0.0
6257,矽格,4846000.0,2.04%,231.5,1121849000.0,0.0,0.0
3017,奇鋐,420000.0,1.97%,2575.0,1081500000.0,0.0,0.0
3583,辛耘,1160000.0,1.93%,916.0,1062560000.0,0.0,0.0
2467,志聖,1512000.0,1.82%,663.0,1002456000.0,0.0,0.0
6488,環球晶,1179000.0,1.69%,788.0,929052000.0,0.0,0.0
1785,光洋科,5717000.0,1.57%,151.0,863267000.0,0.0,0.0
2472,立隆電,2870000.0,1.46%,279.5,802165000.0,0.0,0.0
3008,大立光,208000.0,1.46%,3845.0,799760000.0,0.0,0.0
2377,微星,5817000.0,1.34%,127.0,738759000.0,1639000.0,208153000.0
7769,鴻勁,96000.0,1.34%,7645.0,733920000.0,0.0,0.0
6274,台燿,455000.0,1.33%,1600.0,728000000.0,0.0,0.0
3036,文曄,2391000.0,1.31%,301.5,720886500.0,0.0,0.0
3702,大聯大,5605000.0,1.26%,123.5,692217500.0,0.0,0.0
8016,矽創,2284000.0,1.21%,291.0,664644000.0,0.0,0.0
3711,日月光投控,1041000.0,1.17%,617.0,642297000.0,45000.0,27765000.0
2316,楠梓電,3486000.0,1.07%,168.5,587391000.0,0.0,0.0
2327,國巨*,850000.0,1.07%,691.0,587350000.0,0.0,0.0
2368,金像電,406000.0,1.05%,1425.0,578550000.0,0.0,0.0
6278,台表科,2277000.0,0.99%,238.0,541926000.0,0.0,0.0
2404,漢唐,384000.0,0.87%,1245.0,478080000.0,0.0,0.0
8996,高力,389000.0,0.80%,1135.0,441515000.0,0.0,0.0
6510,精測,126000.0,0.79%,3455.0,435330000.0,0.0,0.0
6531,愛普*,309000.0,0.59%,1055.0,325995000.0,0.0,0.0
2351,順德,1393000.0,0.50%,196.5,273724500.0,0.0,0.0
2376,技嘉,548000.0,0.34%,336.5,184402000.0,0.0,0.0
6831,邁科,230000.0,0.33%,792.0,182160000.0,0.0,0.0
2451,創見,535000.0,0.30%,311.0,166385000.0,0.0,0.0
5274,信驊,9000.0,0.29%,17725.0,159525000.0,0.0,0.0
3376,新日興,371000.0,0.15%,220.5,81805500.0,0.0,0.0
2885,元大金,1150420.0,0.12%,56.1,64538562.0,0.0,0.0
6177,達麗,1362350.0,0.11%,42.65,58104227.5,-350000.0,-14927500.0
8046,南電,26000.0,0.04%,884.0,22984000.0,-81000.0,-71604000.0
3443,創意,1000.0,0.01%,5310.0,5310000.0,0.0,0.0
6805,富世達,1000.0,0.00%,1745.0,1745000.0,0.0,0.0
4441,振大環球,4000.0,0.00%,202.0,808000.0,0.0,0.0
1519,華城,600.0,0.00%,830.0,498000.0,0.0,0.0
8358,金居,1000.0,0.00%,545.0,545000.0,0.0,0.0
3665,貿聯-KY,136.0,0.00%,2385.0,324360.0,0.0,0.0
2548,華固,2000.0,0.00%,122.0,244000.0,0.0,0.0
3706,神達,1400.0,0.00%,88.5,123900.0,0.0,0.0
2886,兆豐金,1000.0,0.00%,39.5,39500.0,0.0,0.0
2881,富邦金,250.0,0.00%,97.7,24425.0,0.0,0.0
