Date,2026-05-08,Net Asset,266016459248.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台積電,11359000.0,9.78%,2290.0,26012110000.0,0.0,0.0
2383,台光電,4605000.0,8.22%,4750.0,21873750000.0,0.0,0.0
2454,聯發科,4463000.0,6.09%,3630.0,16200690000.0,0.0,0.0
2345,智邦,6231000.0,5.56%,2375.0,14798625000.0,0.0,0.0
2308,台達電,6572000.0,5.44%,2200.0,14458400000.0,0.0,0.0
3665,貿聯-KY,4703848.0,4.86%,2750.0,12935582000.0,0.0,0.0
2368,金像電,8260000.0,4.13%,1330.0,10985800000.0,0.0,0.0
8046,南電,12658000.0,4.06%,854.0,10809932000.0,0.0,0.0
6669,緯穎,2047000.0,4.0%,5200.0,10644400000.0,228000.0,1185600000.0
6223,旺矽,2054000.0,3.88%,5025.0,10321350000.0,132000.0,663300000.0
3017,奇鋐,4202000.0,3.86%,2445.0,10273890000.0,120000.0,293400000.0
3037,欣興,10387000.0,3.19%,818.0,8496566000.0,0.0,0.0
3653,健策,2267000.0,3.11%,3650.0,8274550000.0,0.0,0.0
5274,信驊,483000.0,3.08%,16955.0,8189265000.0,0.0,0.0
3711,日月光投控,13833000.0,2.68%,516.0,7137828000.0,0.0,0.0
2327,國巨*,17221000.0,2.52%,389.0,6698969000.0,0.0,0.0
6274,台燿,4151000.0,2.14%,1370.0,5686870000.0,0.0,0.0
2303,聯電,46374000.0,1.59%,91.3,4233946200.0,0.0,0.0
6515,穎崴,422000.0,1.53%,9630.0,4063860000.0,0.0,0.0
2449,京元電子,12919000.0,1.51%,311.0,4017809000.0,0.0,0.0
3443,創意,764000.0,1.5%,5210.0,3980440000.0,0.0,0.0
2317,鴻海,14177000.0,1.33%,250.0,3544250000.0,0.0,0.0
6805,富世達,1761000.0,1.31%,1980.0,3486780000.0,0.0,0.0
6510,精測,930000.0,1.25%,3580.0,3329400000.0,0.0,0.0
8210,勤誠,1540000.0,0.82%,1415.0,2179100000.0,0.0,0.0
3264,欣銓,9030000.0,0.76%,224.0,2022720000.0,0.0,0.0
3189,景碩,3744000.0,0.64%,458.0,1714752000.0,-1616000.0,-740128000.0
3661,世芯-KY,296000.0,0.54%,4890.0,1447440000.0,0.0,0.0
2404,漢唐,1394000.0,0.53%,1015.0,1414910000.0,301000.0,305515000.0
2357,華碩,1996000.0,0.49%,650.0,1297400000.0,0.0,0.0
6187,萬潤,1224000.0,0.49%,1070.0,1309680000.0,0.0,0.0
5439,高技,3228000.0,0.47%,388.0,1252464000.0,0.0,0.0
8996,高力,1034000.0,0.39%,1015.0,1049510000.0,0.0,0.0
8150,南茂,11334000.0,0.39%,92.7,1050661800.0,0.0,0.0
8358,金居,1980000.0,0.34%,454.5,899910000.0,-3578000.0,-1626201000.0
1590,亞德客-KY,530000.0,0.3%,1505.0,797650000.0,0.0,0.0
2313,華通,2624000.0,0.25%,253.5,665184000.0,0.0,0.0
6191,精成科,3988000.0,0.14%,95.5,380854000.0,0.0,0.0
2481,強茂,3654000.0,0.14%,99.5,363573000.0,0.0,0.0
3376,新日興,1741000.0,0.13%,202.5,352552500.0,0.0,0.0
4966,譜瑞-KY,486000.0,0.12%,669.0,325134000.0,100000.0,66900000.0
6415,矽力*-KY,660000.0,0.11%,425.5,280830000.0,0.0,0.0
3217,優群,874000.0,0.06%,176.0,153824000.0,0.0,0.0
2002,中鋼,5163000.0,0.04%,18.75,96806250.0,0.0,0.0
1319,東陽,511000.0,0.02%,80.2,40982200.0,0.0,0.0
1815,富喬,107000.0,0.0%,107.0,11449000.0,0.0,0.0
2439,美律,18000.0,0.0%,86.2,1551600.0,0.0,0.0
2337,旺宏,8000.0,0.0%,153.0,1224000.0,0.0,0.0
6147,頎邦,1000.0,0.0%,198.0,198000.0,-7984000.0,-1580832000.0
5347,世界,1000.0,0.0%,167.5,167500.0,-62000.0,-10385000.0
