Date,2026-04-10,Net Asset,24305990758.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台積電,806000.0,6.63%,2000.0,1612000000.0,0.0,0.0
2383,台光電,323000.0,4.54%,3420.0,1104660000.0,0.0,0.0
2345,智邦,531000.0,4.01%,1835.0,974385000.0,0.0,0.0
6223,旺矽,196000.0,3.73%,4620.0,905520000.0,0.0,0.0
6515,穎崴,111000.0,3.62%,7930.0,880230000.0,0.0,0.0
3163,波若威,676000.0,3.50%,1260.0,851760000.0,0.0,0.0
3017,奇鋐,370000.0,3.45%,2265.0,838050000.0,0.0,0.0
3037,欣興,1277000.0,3.35%,638.0,814726000.0,0.0,0.0
3105,穩懋,1716000.0,3.28%,464.0,796224000.0,0.0,0.0
3533,嘉澤,343000.0,3.20%,2270.0,778610000.0,0.0,0.0
8996,高力,715000.0,3.06%,1040.0,743600000.0,0.0,0.0
6442,光聖,310000.0,2.97%,2325.0,720750000.0,0.0,0.0
8299,群聯,434000.0,2.96%,1660.0,720440000.0,0.0,0.0
2360,致茂,370000.0,2.72%,1785.0,660450000.0,0.0,0.0
2059,川湖,191000.0,2.64%,3355.0,640805000.0,0.0,0.0
7769,鴻勁,142000.0,2.45%,4200.0,596400000.0,0.0,0.0
8046,南電,858000.0,2.35%,667.0,572286000.0,0.0,0.0
7751,竑騰,285000.0,2.34%,1995.0,568575000.0,0.0,0.0
6669,緯穎,146000.0,2.18%,3630.0,529980000.0,0.0,0.0
2408,南亞科,2432000.0,2.15%,215.0,522880000.0,0.0,0.0
6510,精測,142000.0,2.04%,3485.0,494870000.0,0.0,0.0
8358,金居,1728000.0,1.94%,273.5,472608000.0,0.0,0.0
4749,新應材,526000.0,1.93%,893.0,469718000.0,0.0,0.0
3081,聯亞,185000.0,1.76%,2315.0,428275000.0,0.0,0.0
3653,健策,100000.0,1.70%,4125.0,412500000.0,0.0,0.0
6805,富世達,219000.0,1.68%,1865.0,408435000.0,0.0,0.0
5274,信驊,29000.0,1.50%,12580.0,364820000.0,0.0,0.0
6584,南俊國際,566000.0,1.46%,629.0,356014000.0,0.0,0.0
5347,世界,2277000.0,1.21%,129.0,293733000.0,0.0,0.0
4991,環宇-KY,511000.0,1.16%,552.0,282072000.0,0.0,0.0
3131,弘塑,87000.0,1.13%,3170.0,275790000.0,0.0,0.0
2368,金像電,227000.0,1.02%,1090.0,247430000.0,0.0,0.0
2308,台達電,135000.0,0.96%,1735.0,234225000.0,0.0,0.0
2486,一詮,1230000.0,0.94%,185.5,228165000.0,0.0,0.0
3665,貿聯-KY,100000.0,0.91%,2200.0,220000000.0,0.0,0.0
3036,文曄,947000.0,0.88%,225.5,213548500.0,0.0,0.0
3529,力旺,67000.0,0.81%,2955.0,197985000.0,0.0,0.0
6531,愛普*,367000.0,0.78%,516.0,189372000.0,0.0,0.0
6274,台燿,230000.0,0.76%,808.0,185840000.0,0.0,0.0
8021,尖點,569920.0,0.74%,317.5,180949600.0,0.0,0.0
3661,世芯-KY,59000.0,0.73%,3025.0,178475000.0,0.0,0.0
3443,創意,66000.0,0.72%,2665.0,175890000.0,0.0,0.0
3189,景碩,457013.0,0.72%,381.0,174121953.0,0.0,0.0
3491,昇達科,71000.0,0.53%,1815.0,128865000.0,0.0,0.0
5289,宜鼎,90000.0,0.43%,1155.0,103950000.0,0.0,0.0
2337,旺宏,671000.0,0.40%,146.0,97966000.0,0.0,0.0
3711,日月光投控,236000.0,0.38%,393.0,92748000.0,0.0,0.0
3324,雙鴻,93000.0,0.38%,990.0,92070000.0,0.0,0.0
3260,威剛,231000.0,0.35%,372.0,85932000.0,0.0,0.0
6781,AES-KY,67000.0,0.27%,979.0,65593000.0,-131000.0,-128249000.0
2344,華邦電,663000.0,0.26%,93.5,61990500.0,0.0,0.0
