Date,2026-02-25,Net Asset,12576522419.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台灣積體電路製造,583000.0,9.34%,2015.0,1174745000.0,0.0,0.0
2308,台達電子工業,396000.0,4.52%,1435.0,568260000.0,0.0,0.0
2317,鴻海精密工業,2073000.0,4.06%,246.5,510994500.0,0.0,0.0
7769,鴻勁精密,86000.0,3.29%,4815.0,414090000.0,0.0,0.0
2454,聯發科技,216000.0,3.21%,1870.0,403920000.0,0.0,0.0
3017,奇鋐科技,201000.0,2.68%,1675.0,336675000.0,0.0,0.0
2368,金像電子（股）公司,378000.0,2.54%,845.0,319410000.0,0.0,0.0
6669,緯穎科技服務,77000.0,2.49%,4060.0,312620000.0,0.0,0.0
2345,智邦科技,208000.0,2.4%,1450.0,301600000.0,0.0,0.0
2382,廣達電腦,1001000.0,2.37%,297.5,297797500.0,0.0,0.0
2383,台光電子材料,123000.0,2.37%,2420.0,297660000.0,0.0,0.0
2891,中國信託金融控股,5447000.0,2.32%,53.5,291414500.0,0.0,0.0
2344,華邦電子,2385000.0,2.24%,118.0,281430000.0,0.0,0.0
2059,川湖科技,82000.0,2.19%,3360.0,275520000.0,0.0,0.0
3665,貿聯控股（BizLink Holding In,183336.0,1.96%,1345.0,246586920.0,0.0,0.0
8210,勤誠興業,266000.0,1.92%,909.0,241794000.0,0.0,0.0
2408,南亞科技,764000.0,1.75%,288.0,220032000.0,0.0,0.0
2360,致茂電子,169000.0,1.69%,1255.0,212095000.0,0.0,0.0
3653,健策精密工業,66000.0,1.64%,3130.0,206580000.0,0.0,0.0
3231,緯創資通,1470000.0,1.61%,138.0,202860000.0,0.0,0.0
3036,文曄科技,1079000.0,1.57%,183.0,197457000.0,0.0,0.0
2884,玉山金融控股,5569622.0,1.55%,34.95,194658288.9,0.0,0.0
6274,台燿科技,338000.0,1.55%,577.0,195026000.0,0.0,0.0
2881,富邦金融控股,2057575.0,1.52%,92.9,191148717.5,0.0,0.0
6223,旺矽科技,71000.0,1.51%,2680.0,190280000.0,0.0,0.0
6515,穎崴科技,37000.0,1.47%,5000.0,185000000.0,0.0,0.0
2449,京元電子,578000.0,1.47%,320.0,184960000.0,0.0,0.0
8299,群聯電子,90000.0,1.38%,1925.0,173250000.0,0.0,0.0
6805,富世達,111000.0,1.37%,1555.0,172605000.0,0.0,0.0
3044,健鼎科技,425000.0,1.34%,397.0,168725000.0,0.0,0.0
5234,達興材料,344000.0,1.23%,450.0,154800000.0,0.0,0.0
3264,欣銓科技,969000.0,1.2%,156.0,151164000.0,0.0,0.0
8996,高力熱處理工業,165000.0,1.2%,911.0,150315000.0,0.0,0.0
6442,光紅建聖,71000.0,1.17%,2080.0,147680000.0,0.0,0.0
1519,華城電機,126000.0,1.05%,1050.0,132300000.0,0.0,0.0
3443,創意電子,50000.0,1.02%,2575.0,128750000.0,0.0,0.0
1477,聚陽實業,369000.0,0.94%,320.0,118080000.0,0.0,0.0
3293,鈊象電子,166000.0,0.93%,707.0,117362000.0,0.0,0.0
2379,瑞昱半導體,244000.0,0.92%,474.5,115778000.0,0.0,0.0
1590,亞德客國際集團,91000.0,0.86%,1190.0,108290000.0,0.0,0.0
5434,崇越科技,294000.0,0.81%,348.0,102312000.0,0.0,0.0
3526,凡甲科技,324000.0,0.79%,306.0,99144000.0,0.0,0.0
4915,致伸科技,1202000.0,0.79%,82.2,98804400.0,0.0,0.0
6510,中華精測科技,25000.0,0.78%,3915.0,97875000.0,0.0,0.0
5904,寶雅國際,181450.0,0.73%,504.0,91450800.0,0.0,0.0
6584,南俊國際,209000.0,0.72%,434.0,90706000.0,0.0,0.0
2376,技嘉科技,334000.0,0.62%,235.0,78490000.0,0.0,0.0
2027,大成不銹鋼工業,1834000.0,0.55%,37.5,68775000.0,0.0,0.0
2327,國巨,198000.0,0.47%,300.0,59400000.0,0.0,0.0
4749,新應材,57000.0,0.41%,895.0,51015000.0,0.0,0.0
