Date,2026-06-22,Net Asset,67329943732.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台灣積體,3400000.0,12.675%,2510.0,8534000000.0,0.0,0.0
2327,國巨股份,6150000.0,9.728%,1065.0,6549750000.0,0.0,0.0
2383,台光電子,850000.0,7.354%,5825.0,4951250000.0,0.0,0.0
2408,南亞科技,8500000.0,6.375%,505.0,4292500000.0,200000.0,101000000.0
8299,群聯電子,1430000.0,5.480%,2580.0,3689400000.0,0.0,0.0
2454,聯發科技,800000.0,5.305%,4465.0,3572000000.0,60000.0,267900000.0
3037,欣興電子,3200000.0,4.776%,1005.0,3216000000.0,0.0,0.0
6274,台燿科技,1400000.0,3.951%,1900.0,2660000000.0,50000.0,95000000.0
6223,旺矽科技,370000.0,3.531%,6425.0,2377250000.0,0.0,0.0
2345,智邦科技,900000.0,3.469%,2595.0,2335500000.0,0.0,0.0
5274,信驊科技,110000.0,3.149%,19275.0,2120250000.0,0.0,0.0
2059,川湖科技,280000.0,3.140%,7550.0,2114000000.0,0.0,0.0
7769,鴻勁精密,270000.0,2.773%,6915.0,1867050000.0,0.0,0.0
3189,景碩科技,1900000.0,2.246%,796.0,1512400000.0,0.0,0.0
8996,高力熱處,940000.0,2.171%,1555.0,1461700000.0,0.0,0.0
2303,聯華電子,8500000.0,2.020%,160.0,1360000000.0,0.0,0.0
2492,華新科技,2200000.0,2.016%,617.0,1357400000.0,0.0,0.0
2308,台達電子,600000.0,1.916%,2150.0,1290000000.0,-200000.0,-430000000.0
8046,南亞電路,1450000.0,1.861%,864.0,1252800000.0,0.0,0.0
4958,臻鼎-KY,2000000.0,1.848%,622.0,1244000000.0,0.0,0.0
2344,華邦電子,5600000.0,1.846%,222.0,1243200000.0,5591000.0,1241202000.0
2368,金像電子,700000.0,1.450%,1395.0,976500000.0,-180000.0,-251100000.0
3017,奇鋐科技,400000.0,1.438%,2420.0,968000000.0,-200000.0,-484000000.0
8210,勤誠興業,690000.0,1.404%,1370.0,945300000.0,-110000.0,-150700000.0
6669,緯穎科技,185000.0,1.334%,4855.0,898175000.0,-65000.0,-315575000.0
3665,貿聯-KY,450000.0,1.330%,1990.0,895500000.0,-100000.0,-199000000.0
3042,台灣晶技,3000000.0,0.882%,198.0,594000000.0,-2200000.0,-435600000.0
6515,穎崴科技,1000.0,0.014%,9460.0,9460000.0,0.0,0.0
3711,日月光投,9000.0,0.009%,674.0,6066000.0,0.0,0.0
3653,健策精密,1000.0,0.006%,3840.0,3840000.0,0.0,0.0
6510,中華精測,1000.0,0.005%,3525.0,3525000.0,0.0,0.0
2382,廣達電腦,9000.0,0.005%,380.0,3420000.0,0.0,0.0
2449,京元電子,9000.0,0.005%,339.0,3051000.0,0.0,0.0
2317,鴻海精密,9000.0,0.004%,268.5,2416500.0,0.0,0.0
2313,華通電腦,9000.0,0.003%,259.5,2335500.0,0.0,0.0
2360,致茂電子,1000.0,0.003%,2310.0,2310000.0,0.0,0.0
2603,長榮海運,9000.0,0.003%,193.0,1737000.0,0.0,0.0
5347,世界先進,9000.0,0.003%,191.5,1723500.0,0.0,0.0
2337,旺宏電子,9000.0,0.002%,185.5,1669500.0,0.0,0.0
3231,緯創資通,9000.0,0.002%,162.5,1462500.0,0.0,0.0
2404,漢唐集成,1000.0,0.002%,1280.0,1280000.0,0.0,0.0
2881,富邦金融,9000.0,0.002%,138.5,1246500.0,0.0,0.0
2882,國泰金融,9000.0,0.002%,113.0,1017000.0,0.0,0.0
3324,雙鴻科技,1000.0,0.002%,1075.0,1075000.0,0.0,0.0
1519,華城電機,1000.0,0.001%,831.0,831000.0,0.0,0.0
2885,元大金融,9000.0,0.001%,68.8,619200.0,0.0,0.0
2891,中國信託,9000.0,0.001%,70.5,634500.0,0.0,0.0
3044,健鼎科技,1000.0,0.001%,566.0,566000.0,0.0,0.0
3036,文曄科技,1000.0,0.000%,225.0,225000.0,0.0,0.0
2412,中華電信,1000.0,0.000%,144.5,144500.0,0.0,0.0
