Date,2026-07-22,Net Asset,16271916500.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台灣積體電路製造,634000.0,9.35%,2400.0,1521600000.0,0.0,0.0
2454,聯發科技,269000.0,6.36%,3850.0,1035650000.0,0.0,0.0
2059,川湖科技,110000.0,5.49%,8125.0,893750000.0,0.0,0.0
2308,台達電子工業,414000.0,4.78%,1880.0,778320000.0,-61000.0,-114680000.0
2383,台光電子材料,151000.0,4.76%,5125.0,773875000.0,0.0,0.0
7769,鴻勁精密,80000.0,3.15%,6405.0,512400000.0,-13000.0,-83265000.0
3037,欣興電子,562000.0,3.13%,907.0,509734000.0,0.0,0.0
6223,旺矽科技,76000.0,2.8%,6000.0,456000000.0,0.0,0.0
3081,聯亞光電工業,237600.0,2.43%,1665.0,395604000.0,0.0,0.0
2368,金像電子（股）公司,393000.0,2.27%,940.0,369420000.0,0.0,0.0
2317,鴻海精密工業,1447000.0,2.24%,251.5,363920500.0,161000.0,40491500.0
6515,穎崴科技,55000.0,2.2%,6500.0,357500000.0,0.0,0.0
3653,健策精密工業,100000.0,2.15%,3500.0,350000000.0,-51000.0,-178500000.0
2345,智邦科技,147000.0,2.06%,2285.0,335895000.0,17000.0,38845000.0
2408,南亞科技,685000.0,1.88%,445.5,305167500.0,117000.0,52123500.0
3443,創意電子,70000.0,1.88%,4370.0,305900000.0,0.0,0.0
2360,致茂電子,143000.0,1.87%,2125.0,303875000.0,0.0,0.0
3017,奇鋐科技,131000.0,1.82%,2265.0,296715000.0,0.0,0.0
8046,南亞電路板,219000.0,1.76%,1305.0,285795000.0,0.0,0.0
3711,日月光投資控股,400000.0,1.61%,656.0,262400000.0,0.0,0.0
2327,國巨,345000.0,1.49%,703.0,242535000.0,0.0,0.0
8996,高力熱處理工業,221000.0,1.47%,1080.0,238680000.0,0.0,0.0
6669,緯穎科技服務,42000.0,1.42%,5500.0,231000000.0,3000.0,16500000.0
8299,群聯電子,120000.0,1.41%,1915.0,229800000.0,41000.0,78515000.0
5274,信驊科技,14300.0,1.36%,15510.0,221793000.0,0.0,0.0
2382,廣達電腦,647000.0,1.31%,329.0,212863000.0,117000.0,38493000.0
3036,文曄科技,1067000.0,1.3%,197.5,210732500.0,0.0,0.0
2891,中國信託金融控股,3264000.0,1.28%,64.0,208896000.0,415000.0,26560000.0
2344,華邦電子,1153000.0,1.21%,171.0,197163000.0,0.0,0.0
5904,寶雅國際,312450.0,1.21%,631.0,197155950.0,0.0,0.0
2376,技嘉科技,553000.0,1.18%,348.0,192444000.0,129000.0,44892000.0
4958,臻鼎科技控股,318000.0,1.09%,559.0,177762000.0,-118000.0,-65962000.0
6274,台燿科技,130000.0,1.08%,1355.0,176150000.0,0.0,0.0
1303,南亞塑膠工業,751000.0,0.96%,208.0,156208000.0,751000.0,156208000.0
3529,力旺電子,60000.0,0.96%,2600.0,156000000.0,0.0,0.0
8210,勤誠興業,132000.0,0.93%,1150.0,151800000.0,20000.0,23000000.0
3008,大立光電,35000.0,0.86%,4000.0,140000000.0,0.0,0.0
2884,玉山金融控股,3867622.0,0.86%,36.05,139427773.1,0.0,0.0
3293,鈊象電子,188000.0,0.83%,718.0,134984000.0,64000.0,45952000.0
3231,緯創資通,700000.0,0.71%,164.0,114800000.0,0.0,0.0
3189,景碩科技,139000.0,0.68%,796.0,110644000.0,0.0,0.0
3026,禾伸堂企業,134000.0,0.55%,663.0,88842000.0,0.0,0.0
6805,富世達,54000.0,0.46%,1395.0,75330000.0,0.0,0.0
6213,聯茂電子,188000.0,0.42%,367.0,68996000.0,188000.0,68996000.0
3044,健鼎科技,164000.0,0.42%,417.5,68470000.0,0.0,0.0
3264,欣銓科技,316000.0,0.42%,217.0,68572000.0,144000.0,31248000.0
3665,貿聯控股（BizLink Holding In,32336.0,0.42%,2115.0,68390640.0,-21000.0,-44415000.0
6831,邁科科技,83000.0,0.32%,635.0,52705000.0,0.0,0.0
6442,光紅建聖,37000.0,0.31%,1385.0,51245000.0,0.0,0.0
3533,嘉澤端子工業,13000.0,0.16%,2010.0,26130000.0,0.0,0.0
