Date,2026-05-08,Net Asset,46589591843.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台積電,1728000.0,8.49%,2290.0,3957120000.0,36000.0,82440000.0
5536,聖暉*,3502000.0,6.46%,860.0,3011720000.0,0.0,0.0
6669,緯穎,513000.0,5.73%,5200.0,2667600000.0,0.0,0.0
2383,台光電,510000.0,5.20%,4750.0,2422500000.0,11000.0,52250000.0
2454,聯發科,573000.0,4.46%,3630.0,2079990000.0,0.0,0.0
3105,穩懋,4118000.0,4.35%,492.5,2028115000.0,0.0,0.0
2345,智邦,797000.0,4.06%,2375.0,1892875000.0,16000.0,38000000.0
3264,欣銓,8430000.0,4.05%,224.0,1888320000.0,162000.0,36288000.0
6139,亞翔,2533000.0,3.88%,714.0,1808562000.0,50000.0,35700000.0
2360,致茂,799000.0,3.82%,2230.0,1781770000.0,14000.0,31220000.0
2308,台達電,766000.0,3.62%,2200.0,1685200000.0,15000.0,33000000.0
6257,矽格,7010000.0,3.17%,211.0,1479110000.0,124000.0,26164000.0
6223,旺矽,288000.0,3.11%,5025.0,1447200000.0,0.0,0.0
6147,頎邦,7068000.0,3.00%,198.0,1399464000.0,99000.0,19602000.0
2059,川湖,246000.0,2.81%,5320.0,1308720000.0,135000.0,718200000.0
4958,臻鼎-KY,2770000.0,2.38%,401.0,1110770000.0,0.0,0.0
6488,環球晶,1235000.0,2.13%,802.0,990470000.0,12000.0,9624000.0
3491,昇達科,563000.0,2.00%,1655.0,931765000.0,0.0,0.0
1785,光洋科,5096000.0,1.83%,167.0,851032000.0,96000.0,16032000.0
3017,奇鋐,337000.0,1.77%,2445.0,823965000.0,15000.0,36675000.0
6285,啟碁,3320000.0,1.76%,247.5,821700000.0,60000.0,14850000.0
2303,聯電,8040000.0,1.58%,91.3,734052000.0,93000.0,8490900.0
2467,志聖,1329000.0,1.53%,537.0,713673000.0,26000.0,13962000.0
3583,辛耘,890000.0,1.51%,788.0,701320000.0,8000.0,6304000.0
6805,富世達,325000.0,1.38%,1980.0,643500000.0,0.0,0.0
3533,嘉澤,199000.0,1.15%,2700.0,537300000.0,3000.0,8100000.0
3030,德律,1197000.0,1.00%,389.5,466231500.0,21000.0,8179500.0
5289,宜鼎,290000.0,1.00%,1600.0,464000000.0,5000.0,8000000.0
6510,精測,126000.0,0.97%,3580.0,451080000.0,0.0,0.0
6274,台燿,301000.0,0.89%,1370.0,412370000.0,4000.0,5480000.0
8996,高力,389000.0,0.85%,1015.0,394835000.0,0.0,0.0
2404,漢唐,384000.0,0.84%,1015.0,389760000.0,0.0,0.0
2347,聯強,4109000.0,0.72%,82.2,337759800.0,83000.0,6822600.0
3211,順達,849000.0,0.70%,381.5,323893500.0,18000.0,6867000.0
2472,立隆電,1315000.0,0.63%,221.5,291272500.0,0.0,0.0
2313,華通,1148000.0,0.62%,253.5,291018000.0,22000.0,5577000.0
3131,弘塑,95000.0,0.60%,2940.0,279300000.0,0.0,0.0
2368,金像電,173000.0,0.49%,1330.0,230090000.0,4000.0,5320000.0
3711,日月光投控,388000.0,0.43%,516.0,200208000.0,8000.0,4128000.0
3665,貿聯-KY,64136.0,0.38%,2750.0,176374000.0,1000.0,2750000.0
4938,和碩,1345000.0,0.24%,84.4,113518000.00000001,28000.0,2363200.0
5274,信驊,6000.0,0.22%,16955.0,101730000.0,0.0,0.0
8046,南電,107000.0,0.20%,854.0,91378000.0,0.0,0.0
6177,達麗,1862350.0,0.19%,46.8,87157980.0,0.0,0.0
3376,新日興,371000.0,0.16%,202.5,75127500.0,0.0,0.0
2885,元大金,1150420.0,0.14%,56.5,64998730.0,0.0,0.0
8464,億豐,148000.0,0.11%,343.0,50764000.0,0.0,0.0
1319,東陽,355000.0,0.06%,80.2,28471000.0,0.0,0.0
4441,振大環球,62000.0,0.03%,195.0,12090000.0,0.0,0.0
3443,創意,1000.0,0.01%,5210.0,5210000.0,0.0,0.0
2548,華固,30600.0,0.01%,123.5,3779100.0,0.0,0.0
1519,華城,600.0,0.00%,896.0,537600.0,0.0,0.0
8358,金居,1000.0,0.00%,454.5,454500.0,0.0,0.0
3706,神達,1400.0,0.00%,86.2,120680.0,0.0,0.0
2886,兆豐金,1000.0,0.00%,40.2,40200.0,0.0,0.0
2881,富邦金,250.0,0.00%,96.7,24175.0,0.0,0.0
