Date,2026-06-10,Net Asset,44848805729.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台積電,1706000.0,8.58%,0.0,0.0,0.0,0.0
2383,台光電,563000.0,6.20%,0.0,0.0,0.0,0.0
2345,智邦,977000.0,5.15%,0.0,0.0,0.0,0.0
3665,貿聯-KY,955000.0,4.59%,2155.0,2058025000.0,100000.0,215500000.0
8996,高力,1630000.0,4.43%,0.0,0.0,0.0,0.0
3017,奇鋐,809000.0,4.26%,0.0,0.0,175000.0,0.0
6223,旺矽,326000.0,4.19%,5770.0,1881020000.0,0.0,0.0
2059,川湖,293000.0,4.16%,0.0,0.0,0.0,0.0
3037,欣興,2097000.0,4.13%,0.0,0.0,0.0,0.0
2454,聯發科,406000.0,3.76%,0.0,0.0,0.0,0.0
2368,金像電,945000.0,2.99%,0.0,0.0,0.0,0.0
6584,南俊國際,2204000.0,2.95%,601.0,1324604000.0,0.0,0.0
6187,萬潤,1220000.0,2.90%,1065.0,1299300000.0,350000.0,372750000.0
2327,國巨*,1566000.0,2.86%,0.0,0.0,0.0,0.0
3443,創意,311000.0,2.79%,0.0,0.0,0.0,0.0
6515,穎崴,145000.0,2.63%,0.0,0.0,0.0,0.0
6669,緯穎,228000.0,2.57%,0.0,0.0,-91000.0,-0.0
3661,世芯-KY,262000.0,2.36%,0.0,0.0,0.0,0.0
2455,全新,2753000.0,2.18%,0.0,0.0,0.0,0.0
8299,群聯,445000.0,2.14%,2155.0,958975000.0,0.0,0.0
3105,穩懋,1949000.0,2.08%,478.0,931622000.0,0.0,0.0
3711,日月光投控,1629000.0,1.96%,0.0,0.0,0.0,0.0
3653,健策,214000.0,1.81%,0.0,0.0,112000.0,0.0
2308,台達電,344000.0,1.69%,0.0,0.0,0.0,0.0
6274,台燿,441000.0,1.47%,1500.0,661500000.0,0.0,0.0
7769,鴻勁,91000.0,1.39%,0.0,0.0,0.0,0.0
8046,南電,718000.0,1.36%,0.0,0.0,0.0,0.0
7751,竑騰,375000.0,1.16%,1390.0,521250000.0,0.0,0.0
3008,大立光,125000.0,1.15%,0.0,0.0,0.0,0.0
5274,信驊,29000.0,1.09%,16840.0,488360000.0,0.0,0.0
3583,辛耘,566000.0,0.99%,0.0,0.0,0.0,0.0
2360,致茂,200000.0,0.99%,0.0,0.0,0.0,0.0
3189,景碩,440013.0,0.65%,0.0,0.0,0.0,0.0
8021,尖點,501000.0,0.62%,0.0,0.0,0.0,0.0
3363,上詮,300000.0,0.50%,747.0,224100000.0,0.0,0.0
6805,富世達,109000.0,0.43%,0.0,0.0,0.0,0.0
7734,印能科技,56000.0,0.41%,3320.0,185920000.0,0.0,0.0
6139,亞翔,250000.0,0.41%,0.0,0.0,0.0,0.0
2337,旺宏,1343000.0,0.40%,0.0,0.0,0.0,0.0
5289,宜鼎,98000.0,0.39%,1795.0,175910000.0,0.0,0.0
3260,威剛,358000.0,0.31%,390.0,139620000.0,0.0,0.0
3491,昇達科,1000.0,0.00%,1635.0,1635000.0,0.0,0.0
