Date,2026-01-13,Net Asset,11053906480.0

Stock Code,Stock Name,Shares,Weight,Close Price,Market Value,Share Change,Net Amount
2330,台積電,565000.0,8.74%,1710.0,966150000.0,0.0,0.0
8299,群聯,341000.0,5.46%,1770.0,603570000.0,0.0,0.0
2308,台達電,502000.0,4.68%,1030.0,517060000.0,0.0,0.0
3017,奇鋐,362000.0,4.40%,1345.0,486890000.0,0.0,0.0
3665,貿聯-KY,305000.0,3.92%,1420.0,433100000.0,0.0,0.0
2059,川湖,129000.0,3.86%,3305.0,426345000.0,0.0,0.0
2345,智邦,350000.0,3.74%,1180.0,413000000.0,0.0,0.0
6223,旺矽,170000.0,3.50%,2275.0,386750000.0,0.0,0.0
2383,台光電,229000.0,3.39%,1635.0,374415000.0,0.0,0.0
6515,穎崴,97000.0,3.03%,3450.0,334650000.0,0.0,0.0
6669,緯穎,83000.0,2.93%,3900.0,323700000.0,0.0,0.0
7769,鴻勁,88000.0,2.75%,3460.0,304480000.0,0.0,0.0
2360,致茂,307000.0,2.73%,984.0,302088000.0,0.0,0.0
8996,高力,366000.0,2.50%,756.0,276696000.0,0.0,0.0
3131,弘塑,139000.0,2.24%,1785.0,248115000.0,0.0,0.0
5347,世界,2073000.0,2.20%,117.5,243577500.0,0.0,0.0
1519,華城,292000.0,2.14%,812.0,237104000.0,0.0,0.0
3661,世芯-KY,63000.0,2.09%,3675.0,231525000.0,0.0,0.0
6781,AES-KY,182000.0,2.05%,1245.0,226590000.0,0.0,0.0
2451,創見,945000.0,2.05%,239.5,226327500.0,0.0,0.0
3260,威剛,819000.0,1.98%,267.0,218673000.0,0.0,0.0
2408,南亞科,950000.0,1.98%,230.0,218500000.0,0.0,0.0
3163,波若威,625000.0,1.93%,341.0,213125000.0,0.0,0.0
5536,聖暉*,238000.0,1.75%,812.0,193256000.0,0.0,0.0
2368,金像電,269000.0,1.59%,655.0,176195000.0,0.0,0.0
8358,金居,696000.0,1.59%,253.0,176088000.0,0.0,0.0
6442,光聖,124000.0,1.50%,1340.0,166160000.0,0.0,0.0
8210,勤誠,162000.0,1.40%,952.0,154224000.0,0.0,0.0
2327,國巨*,585000.0,1.38%,260.5,152392500.0,0.0,0.0
3529,力旺,73000.0,1.11%,1680.0,122640000.0,0.0,0.0
4749,新應材,132000.0,1.09%,917.0,121044000.0,0.0,0.0
2449,京元電子,438000.0,1.07%,270.5,118479000.0,0.0,0.0
6531,愛普*,233000.0,1.00%,476.0,110908000.0,0.0,0.0
2344,華邦電,1079000.0,0.97%,99.8,107684200.0,0.0,0.0
8021,尖點,500000.0,0.95%,209.5,104750000.0,0.0,0.0
5289,宜鼎,157000.0,0.92%,646.0,101422000.0,0.0,0.0
3037,欣興,365000.0,0.84%,254.0,92710000.0,0.0,0.0
2317,鴻海,320000.0,0.66%,226.5,72480000.0,0.0,0.0
5274,信驊,9000.0,0.65%,8005.0,72045000.0,0.0,0.0
6805,富世達,55000.0,0.64%,1295.0,71225000.0,0.0,0.0
3443,創意,25000.0,0.55%,2420.0,60500000.0,0.0,0.0
2382,廣達,213000.0,0.54%,279.0,59427000.0,0.0,0.0
8046,南電,147000.0,0.36%,268.0,39396000.0,0.0,0.0
3324,雙鴻,40000.0,0.34%,951.0,38040000.0,-90000.0,-85590000.0
5439,高技,122000.0,0.34%,310.0,37820000.0,0.0,0.0
3189,景碩,213000.0,0.34%,176.5,37594500.0,0.0,0.0
3653,健策,14000.0,0.30%,2390.0,33460000.0,0.0,0.0
6584,南俊國際,104000.0,0.29%,312.0,32448000.0,0.0,0.0
